Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
F269294,90008,BH,3269294900084,21,F26929400006,4,Y,PACK,x
F269294,90008,BH,3269294900084,21,F26929400007,3,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700001,1,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700002,2,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700003,3,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700004,4,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700005,4,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700006,4,Y,PACK,x
F269297,90008,BH,3269297900081,21,F26929700007,3,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800001,1,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800002,1,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800003,4,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800004,6,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800005,6,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800006,3,Y,PACK,x
F269298,90008,BH,3269298900080,23,F26929800007,2,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900001,1,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900002,1,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900003,4,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900004,6,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900005,6,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900006,3,Y,PACK,x
F269299,90008,BH,3269299900089,23,F26929900007,2,Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000001,1, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000002,1, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000003,4, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000004,6, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000005,6, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000006,3, Y,PACK,x
F269300,90008,BH,3269300900084,23,F26930000007,2, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100001,1, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100002,1, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100003,4, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100004,6, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100005,6, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100006,3, Y,PACK,x
F269301,90008,BH,3269301900083,23,F26930100007,2, Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300001,1,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300002,1,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300003,4,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300004,6,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300005,6,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300006,3,Y,PACK,x
F269303,90008,BH,3269303900081,23,F26930300007,2,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400001,1,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400002,2,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400003,3,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400004,4,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400005,4,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400006,4,Y,PACK,x
F269304,90008,BH,3269304900080,21,F26930400007,3,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500001,1,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500002,2,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500003,3,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500004,4,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500005,4,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500006,4,Y,PACK,x
F269305,90008,BH,3269305900089,21,F26930500007,3,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600001,1,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600002,2,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600003,3,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600004,4,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600005,4,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600006,4,Y,PACK,x
F269306,90008,BH,3269306900088,21,F26930600007,3,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700001,1,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700002,2,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700003,3,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700004,4,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700005,4,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700006,4,Y,PACK,x
F269307,90008,BH,3269307900087,21,F26930700007,3,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800001,1,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800002,2,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800003,4,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800004,5,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800005,5,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800006,4,Y,PACK,x
F269308,90008,BH,3269308900086,25,F26930800007,4,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900001,1,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900002,2,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900003,4,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900004,5,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900005,5,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900006,4,Y,PACK,x
F269309,90008,BH,3269309900085,25,F26930900007,4,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000001,1,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000002,3,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000003,5,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000004,6,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000005,5,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000006,3,Y,PACK,x
F269310,90008,BH,3269310900081,26,F26931000007,3,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100001,1,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100002,3,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100003,5,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100004,6,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100005,5,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100006,3,Y,PACK,x
F269311,90008,BH,3269311900080,26,F26931100007,3,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200001,1,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200002,3,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200003,5,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200004,6,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200005,5,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200006,3,Y,PACK,x
F269312,90008,BH,3269312900089,26,F26931200007,3,Y,PACK,x
F269313,90005,BH,3269313900057,17,F26931300003,2,Y,PACK,x
F269313,90005,BH,3269313900057,17,F26931300002,5,Y,PACK,x
F269313,90005,BH,3269313900057,17,F26931300001,7,Y,PACK,x
F269313,90005,BH,3269313900057,17,F26931300004,3,Y,PACK,x
F269314,90005,BH,3269314900056,17,F26931400003,2,Y,PACK,x
F269314,90005,BH,3269314900056,17,F26931400002,5,Y,PACK,x
F269314,90005,BH,3269314900056,17,F26931400001,7,Y,PACK,x
F269314,90005,BH,3269314900056,17,F26931400004,3,Y,PACK,x
F269315,90005,BH,3269315900055,17,F26931500003,2,Y,PACK,x
F269315,90005,BH,3269315900055,17,F26931500002,5,Y,PACK,x
F269315,90005,BH,3269315900055,17,F26931500001,7,Y,PACK,x
F269315,90005,BH,3269315900055,17,F26931500004,3,Y,PACK,x
F269316,90005,BH,3269316900054,17,F26931600003,2,Y,PACK,x
F269316,90005,BH,3269316900054,17,F26931600002,5,Y,PACK,x
F269316,90005,BH,3269316900054,17,F26931600001,7,Y,PACK,x
F269316,90005,BH,3269316900054,17,F26931600004,3,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700001,1,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700002,2,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700003,4,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700004,5,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700005,5,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700006,4,Y,PACK,x
F269317,90008,BH,3269317900084,25,F26931700007,4,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800001,1,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800002,2,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800003,4,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800004,5,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800005,5,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800006,4,Y,PACK,x
F269318,90008,BH,3269318900083,25,F26931800007,4,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900001,1,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900002,2,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900003,4,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900004,5,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900005,5,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900006,4,Y,PACK,x
F269319,90008,BH,3269319900082,25,F26931900007,4,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000001,1,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000002,2,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000003,4,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000004,5,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000005,5,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000006,4,Y,PACK,x
F269320,90008,BH,3269320900088,25,F26932000007,4,Y,PACK,x
F269321,90005,BH,3269321900056,15,F26932100003,3,Y,PACK,x
F269321,90005,BH,3269321900056,15,F26932100002,6,Y,PACK,x
F269321,90005,BH,3269321900056,15,F26932100001,4,Y,PACK,x
F269321,90005,BH,3269321900056,15,F26932100004,2,Y,PACK,x
F269322,90005,BH,3269322900055,15,F26932200003,3,Y,PACK,x
F269322,90005,BH,3269322900055,15,F26932200002,6,Y,PACK,x
F269322,90005,BH,3269322900055,15,F26932200001,4,Y,PACK,x
F269322,90005,BH,3269322900055,15,F26932200004,2,Y,PACK,x
F269323,90005,BH,3269323900054,15,F26932300003,3,Y,PACK,x
F269323,90005,BH,3269323900054,15,F26932300002,6,Y,PACK,x
F269323,90005,BH,3269323900054,15,F26932300001,4,Y,PACK,x
F269323,90005,BH,3269323900054,15,F26932300004,2,Y,PACK,x
F269324,90005,BH,3269324900053,15,F26932400003,3,Y,PACK,x
F269324,90005,BH,3269324900053,15,F26932400002,6,Y,PACK,x
F269324,90005,BH,3269324900053,15,F26932400001,4,Y,PACK,x
F269324,90005,BH,3269324900053,15,F26932400004,2,Y,PACK,x
F269325,90005,BH,3269325900052,15,F26932500003,3,Y,PACK,x
F269325,90005,BH,3269325900052,15,F26932500002,6,Y,PACK,x
F269325,90005,BH,3269325900052,15,F26932500001,4,Y,PACK,x
F269325,90005,BH,3269325900052,15,F26932500004,2,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600001,1,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600002,1,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600003,3,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600004,4,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600005,5,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600006,5,Y,PACK,x
F269326,90008,BH,3269326900082,23,F26932600007,4,Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700001,1, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700002,1, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700003,3, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700004,4, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700005,5, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700006,5, Y,PACK,x
F269327,90008,BH,3269327900081,23,F26932700007,4, Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800001,1,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800002,1,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800003,3,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800004,4,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800005,5,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800006,5,Y,PACK,x
F269328,90008,BH,3269328900080,23,F26932800007,4,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900001,1,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900002,1,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900003,3,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900004,4,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900005,5,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900006,5,Y,PACK,x
F269329,90008,BH,3269329900089,23,F26932900007,4,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000001,1,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000002,2,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000003,4,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000004,4,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000005,4,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000006,3,Y,PACK,x
F269330,90008,BH,3269330900085,20,F26933000007,2,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100001,1,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100002,2,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100003,4,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100004,4,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100005,4,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100006,3,Y,PACK,x
F269331,90008,BH,3269331900084,20,F26933100007,2,Y,PACK,x
F269336,90008,H,3269336900089,10,F26933600003,5,N,PACK,x
F269336,90008,H,3269336900089,10,F26933600004,5,N,PACK,x
F269336,90009,H,3269336900096,7,F26933600001,1,N,PACK,x
F269336,90009,H,3269336900096,7,F26933600002,4,N,PACK,x
F269336,90009,H,3269336900096,7,F26933600007,2,N,PACK,x
F269336,90010,H,3269336900102,7,F26933600005,4,N,PACK,x
F269336,90010,H,3269336900102,7,F26933600006,3,N,PACK,x
F269336,90011,H,3269336900119,8,F26933600002,4,N,PACK,x
F269336,90011,H,3269336900119,8,F26933600005,4,N,PACK,x
F269336,90012,H,3269336900126,8,F26933600001,1,N,PACK,x
F269336,90012,H,3269336900126,8,F26933600003,5,N,PACK,x
F269336,90012,H,3269336900126,8,F26933600007,2,N,PACK,x
F269336,90013,H,3269336900133,8,F26933600004,5,N,PACK,x
F269336,90013,H,3269336900133,8,F26933600006,3,N,PACK,x
F269342,90007,H,3269342900073,7,F26934200001,1,N,PACK,x
F269342,90007,H,3269342900073,7,F26934200003,6,N,PACK,x
F269342,90008,H,3269342900080,9,F26934200002,3,N,PACK,x
F269342,90008,H,3269342900080,9,F26934200004,6,N,PACK,x
F269342,90009,H,3269342900097,9,F26934200005,5,N,PACK,x
F269342,90009,H,3269342900097,9,F26934200006,4,N,PACK,x
F269343,90007,H,3269343900072,9,F26934300001,1,N,PACK,x
F269343,90007,H,3269343900072,9,F26934300002,3,N,PACK,x
F269343,90007,H,3269343900072,9,F26934300003,5,N,PACK,x
F269343,90008,H,3269343900089,6,F26934300004,6,N,PACK,x
F269343,90009,H,3269343900096,10,F26934300005,5,N,PACK,x
F269343,90009,H,3269343900096,10,F26934300006,5,N,PACK,x
F269343,90010,H,3269343900102,5,F26934300001,1,N,PACK,x
F269343,90010,H,3269343900102,5,F26934300003,4,N,PACK,x
F269343,90011,H,3269343900119,6,F26934300002,2,N,PACK,x
F269343,90011,H,3269343900119,6,F26934300004,4,N,PACK,x
F269343,90012,H,3269343900126,8,F26934300005,4,N,PACK,x
F269343,90012,H,3269343900126,8,F26934300006,4,N,PACK,x
F269350,90008,BH,3269350900089,20,F26935000001,2, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000002,3, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000003,4, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000004,4, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000005,3, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000006,2, Y,PACK,x
F269350,90008,BH,3269350900089,20,F26935000007,2, Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100001,2,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100002,3,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100003,4,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100004,4,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100005,3,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100006,2,Y,PACK,x
F269351,90008,BH,3269351900088,20,F26935100007,2,Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200001,1, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200002,2, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200003,4, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200004,5, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200005,5, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200006,4, Y,PACK,x
F269362,90008,BH,3269362900084,25,F26936200007,4, Y,PACK,x
F269381,90005,BH,3269381900058,20,F26938100003,3,Y,PACK,x
F269381,90005,BH,3269381900058,20,F26938100002,7,Y,PACK,x
F269381,90005,BH,3269381900058,20,F26938100001,6,Y,PACK,x
F269381,90005,BH,3269381900058,20,F26938100004,4,Y,PACK,x
F269382,90005,BH,3269382900057,20,F26938200003,3,Y,PACK,x
F269382,90005,BH,3269382900057,20,F26938200002,7,Y,PACK,x
F269382,90005,BH,3269382900057,20,F26938200001,6,Y,PACK,x
F269382,90005,BH,3269382900057,20,F26938200004,4,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300001,1,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300002,1,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300003,4,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300004,4,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300005,4,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300006,3,Y,PACK,x
F269383,90008,BH,3269383900087,19,F26938300007,2,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400001,1,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400002,1,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400003,4,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400004,4,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400005,4,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400006,3,Y,PACK,x
F269384,90008,BH,3269384900086,19,F26938400007,2,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500001,1,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500002,1,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500003,4,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500004,4,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500005,4,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500006,3,Y,PACK,x
F269385,90008,BH,3269385900085,19,F26938500007,2,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600003,2,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600002,4,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600001,4,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600004,2,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600003,2,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600002,4,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600001,4,Y,PACK,x
F269386,90005,BH,3269386900053,12,F26938600004,2,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700003,2,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700002,4,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700001,4,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700004,2,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700003,2,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700002,4,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700001,4,Y,PACK,x
F269387,90005,BH,3269387900052,12,F26938700004,2,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800003,2,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800002,4,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800001,4,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800004,2,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800003,2,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800002,4,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800001,4,Y,PACK,x
F269388,90005,BH,3269388900051,12,F26938800004,2,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900001,2,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900002,3,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900003,4,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900004,4,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900005,3,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900006,2,Y,PACK,x
F269389,90008,BH,3269389900081,20,F26938900007,2,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000001,2,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000002,3,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000003,4,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000004,4,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000005,3,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000006,2,Y,PACK,x
F269390,90008,BH,3269390900087,20,F26939000007,2,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100001,2,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100002,3,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100003,4,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100004,4,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100005,3,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100006,2,Y,PACK,x
F269391,90008,BH,3269391900086,20,F26939100007,2,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200001,2,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200002,3,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200003,4,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200004,4,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200005,3,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200006,2,Y,PACK,x
F269392,90008,BH,3269392900085,20,F26939200007,2,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300001,1,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300002,2,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300003,4,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300004,4,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300005,4,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300006,4,Y,PACK,x
F269393,90008,BH,3269393900084,23,F26939300007,4,Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400001,1, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400002,2, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400003,4, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400004,4, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400005,4, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400006,4, Y,PACK,x
F269394,90008,BH,3269394900083,23,F26939400007,4, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500001,1, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500002,2, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500003,4, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500004,4, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500005,4, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500006,4, Y,PACK,x
F269395,90008,BH,3269395900082,23,F26939500007,4, Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600001,1,Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600002,3,Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600003,5,Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600004,6,Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600005,5,Y,PACK,x
F269396,90007,BH,3269396900074,25,F26939600006,5,Y,PACK,x
F269397,90007,BH,3269397900073,25,F26939700001,1,Y,PACK,x
F269397,90007,BH,3269397900073,25,F26939700002,3,Y,PACK,x
F269397,90007,BH,3269397900073,25,F26939700003,5,Y,PACK,x
