Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
17371,abc,C13358800007,2133588000075,0,3,3,-3,,3,0,411,404,JOR
17372,abc,C13358900001,2133589000012,0,3,3,-3,,3,0,411,404,JOR
17373,abc,C13358900002,2133589000029,0,4,4,-4,,4,0,411,404,JOR
17374,abc,C13358900003,2133589000036,0,8,8,-8,,8,0,411,404,JOR
17375,abc,C13359100001,2133591000017,0,2,2,-2,,2,0,411,404,JOR
17376,abc,C13359100003,2133591000031,0,1,1,-1,,1,0,411,404,JOR
17377,abc,C13359100005,2133591000055,0,1,1,-1,,1,0,411,404,JOR
17378,abc,C13359200001,2133592000016,1,2,1,-1,,2,0,411,404,JOR
17379,abc,C13359200002,2133592000023,3,5,2,-2,,5,0,411,404,JOR
17380,abc,C13359400001,2133594000014,1,2,1,-1,,2,0,411,404,JOR
17381,abc,C13359400002,2133594000021,1,1,,0,,1,0,411,404,JOR
17382,abc,C13359400003,2133594000038,2,3,1,-1,,3,0,411,404,JOR
17383,abc,C13359400006,2133594000069,1,2,1,-1,,2,0,411,404,JOR
17384,abc,C13359400007,2133594000076,1,1,,0,,1,0,411,404,JOR
17385,abc,C13359600007,2133596000074,0,1,1,-1,,1,0,411,404,JOR
17386,abc,C13359700003,2133597000035,0,2,2,-2,,2,0,411,404,JOR
17387,abc,C13359700006,2133597000066,2,2,,0,,2,0,411,404,JOR
17388,abc,C13359700007,2133597000073,0,3,3,-3,,3,0,411,404,JOR
17389,abc,C13360400002,2133604000027,5,2,,0,,2,0,411,404,JOR
17390,abc,C13360400003,2133604000034,5,1,,0,,1,0,411,404,JOR
17391,abc,C13360400004,2133604000041,3,1,,0,,1,0,411,404,JOR
17392,abc,C13360400005,2133604000058,8,2,,0,,2,0,411,404,JOR
17393,abc,C13360400006,2133604000065,3,2,,0,,2,0,411,404,JOR
17394,abc,C13360600001,2133606000018,11,5,,0,,5,0,411,404,JOR
17395,abc,C13360600002,2133606000025,3,4,1,-1,,4,0,411,404,JOR
17396,abc,C13360600003,2133606000032,0,3,3,-3,,3,0,411,404,JOR
17397,abc,C13360600004,2133606000049,0,1,1,-1,,1,0,411,404,JOR
17398,abc,C13360600005,2133606000056,0,1,1,-1,,1,0,411,404,JOR
17399,abc,C13360800002,2133608000023,4,1,,0,,1,0,411,404,JOR
17400,abc,C13360800003,2133608000030,7,2,,0,,2,0,411,404,JOR
17401,abc,C13360800004,2133608000047,2,3,1,-1,,3,0,411,404,JOR
17402,abc,C13360800005,2133608000054,3,2,,0,,2,0,411,404,JOR
17403,abc,C13360800006,2133608000061,3,3,,0,,3,0,411,404,JOR
17404,abc,C13360800007,2133608000078,1,1,,0,,1,0,411,404,JOR
17405,abc,C13361100001,2133611000010,9,5,,0,,5,0,411,404,JOR
17406,abc,C13361100002,2133611000027,8,5,,0,,5,0,411,404,JOR
17407,abc,C13361100003,2133611000034,4,2,,0,,2,0,411,404,JOR
17408,abc,C13361100006,2133611000065,4,3,,0,,3,0,411,404,JOR
17409,abc,C13361300001,2133613000018,3,4,1,-1,,4,0,411,404,JOR
17410,abc,C13361300002,2133613000025,0,7,7,-7,,7,0,411,404,JOR
17411,abc,C13361300003,2133613000032,1,3,2,-2,,3,0,411,404,JOR
17412,abc,C13361300004,2133613000049,0,1,1,-1,,1,0,411,404,JOR
17413,abc,C13361300006,2133613000063,1,2,1,-1,,2,0,411,404,JOR
17414,abc,C13361700001,2133617000014,4,5,1,-1,,5,0,411,404,JOR
17415,abc,C13361700003,2133617000038,4,2,,0,,2,0,411,404,JOR
17416,abc,C13361700004,2133617000045,0,1,1,-1,,1,0,411,404,JOR
17417,abc,C13361700005,2133617000052,2,2,,0,,2,0,411,404,JOR
17418,abc,C13361700007,2133617000076,1,1,,0,,1,0,411,404,JOR
17419,abc,C13362200001,2133622000016,3,2,,0,,2,0,411,404,JOR
17420,abc,C13362200002,2133622000023,2,4,2,-2,,4,0,411,404,JOR
17421,abc,C13362200003,2133622000030,5,2,,0,,2,0,411,404,JOR
17422,abc,C13362200004,2133622000047,0,1,1,-1,,1,0,411,404,JOR
17423,abc,C13362200005,2133622000054,7,1,,0,,1,0,411,404,JOR
17424,abc,C13362200007,2133622000078,1,3,2,-2,,3,0,411,404,JOR
17425,abc,C13362600001,2133626000012,7,3,,0,,3,0,411,404,JOR
17426,abc,C13362600002,2133626000029,5,3,,0,,3,0,411,404,JOR
17427,abc,C13362600003,2133626000036,4,2,,0,,2,0,411,404,JOR
17428,abc,C13362600006,2133626000067,2,1,,0,,1,0,411,404,JOR
17429,abc,C13362600007,2133626000074,1,1,,0,,1,0,411,404,JOR
17430,abc,C13363000001,2133630000015,0,3,3,-3,,3,0,411,404,JOR
17431,abc,C13363000002,2133630000022,1,2,1,-1,,2,0,411,404,JOR
17432,abc,C13363000006,2133630000060,0,4,4,-4,,4,0,411,404,JOR
17433,abc,C13363300001,2133633000012,0,1,1,-1,,1,0,411,404,JOR
17434,abc,C13363300002,2133633000029,0,3,3,-3,,3,0,411,404,JOR
17435,abc,C13363300003,2133633000036,0,3,3,-3,,3,0,411,404,JOR
17436,abc,C13363300006,2133633000067,0,2,2,-2,,2,0,411,404,JOR
17437,abc,C13363300007,2133633000074,1,1,,0,,1,0,411,404,JOR
17438,abc,C13363400004,2133634000042,0,3,3,-3,,3,0,411,404,JOR
17439,abc,C13363700001,2133637000018,1,4,3,-3,,4,0,411,404,JOR
17440,abc,C13363700002,2133637000025,3,5,2,-2,,5,0,411,404,JOR
17441,abc,C13363700003,2133637000032,5,3,,0,,3,0,411,404,JOR
17442,abc,C13363700005,2133637000056,2,3,1,-1,,3,0,411,404,JOR
17443,abc,C13363700006,2133637000063,0,1,1,-1,,1,0,411,404,JOR
17444,abc,C13363700007,2133637000070,5,1,,0,,1,0,411,404,JOR
17445,abc,C13364300001,2133643000019,0,1,1,-1,,1,0,411,404,JOR
17446,abc,C13364300002,2133643000026,0,8,8,-8,,8,0,411,404,JOR
17447,abc,C13364300003,2133643000033,0,3,3,-3,,3,0,411,404,JOR
17448,abc,C13364300006,2133643000064,0,2,2,-2,,2,0,411,404,JOR
17449,abc,C13364400001,2133644000018,5,2,,0,,2,0,411,404,JOR
17450,abc,C13364400002,2133644000025,8,3,,0,,3,0,411,404,JOR
17451,abc,C13364400003,2133644000032,5,4,,0,,4,0,411,404,JOR
17452,abc,C13364400004,2133644000049,0,1,1,-1,,1,0,411,404,JOR
17453,abc,C13364400005,2133644000056,0,1,1,-1,,1,0,411,404,JOR
17454,abc,C13364400006,2133644000063,4,2,,0,,2,0,411,404,JOR
17455,abc,C13365200001,2133652000017,1,1,,0,,1,0,411,404,JOR
17456,abc,C13365200002,2133652000024,6,2,,0,,2,0,411,404,JOR
17457,abc,C13365200003,2133652000031,3,3,,0,,3,0,411,404,JOR
17458,abc,C13366200001,2133662000014,4,2,,0,,2,0,411,404,JOR
17459,abc,C13366200002,2133662000021,2,4,2,-2,,4,0,411,404,JOR
17460,abc,C13366200003,2133662000038,2,3,1,-1,,3,0,411,404,JOR
17461,abc,C13366200004,2133662000045,0,1,1,-1,,1,0,411,404,JOR
17462,abc,C13366400002,2133664000029,1,3,2,-2,,3,0,411,404,JOR
17463,abc,C13366400003,2133664000036,1,1,,0,,1,0,411,404,JOR
17464,abc,C13366400004,2133664000043,4,1,,0,,1,0,411,404,JOR
17465,abc,C13366400005,2133664000050,3,3,,0,,3,0,411,404,JOR
17466,abc,C13366400007,2133664000074,1,2,1,-1,,2,0,411,404,JOR
17467,abc,C13367700004,2133677000047,3,2,,0,,2,0,411,404,JOR
17468,abc,C13367700005,2133677000054,4,3,,0,,3,0,411,404,JOR
17469,abc,C13367700006,2133677000061,1,2,1,-1,,2,0,411,404,JOR
17470,abc,C13367700007,2133677000078,1,3,2,-2,,3,0,411,404,JOR
17471,abc,C13368100001,2133681000019,5,7,2,-2,,7,0,411,404,JOR
17472,abc,C13371000001,2133710000010,1,3,2,-2,,3,0,411,404,JOR
17473,abc,C13371000002,2133710000027,3,1,,0,,1,0,411,404,JOR
17474,abc,C13371000003,2133710000034,1,3,2,-2,,3,0,411,404,JOR
17475,abc,C13371000004,2133710000041,2,1,,0,,1,0,411,404,JOR
17476,abc,C13371000006,2133710000065,1,1,,0,,1,0,411,404,JOR
17477,abc,C13371000007,2133710000072,0,1,1,-1,,1,0,411,404,JOR
17478,abc,C15335300003,2153353000031,0,3,3,-3,,3,0,411,404,JOR
17479,abc,C15335300004,2153353000048,3,2,,0,,2,0,411,404,JOR
17480,abc,C15585300004,2155853000047,0,1,1,-1,,1,0,411,404,JOR
17481,abc,C15585400002,2155854000022,0,2,2,-2,,2,0,411,404,JOR
17482,abc,C15587100004,2155871000043,1,1,,0,,1,0,411,404,JOR
17483,abc,C15587100006,2155871000067,0,1,1,-1,,1,0,411,404,JOR
17484,abc,C15587200001,2155872000011,2,1,,0,,1,0,411,404,JOR
17485,abc,C15587200002,2155872000028,1,1,,0,,1,0,411,404,JOR
17486,abc,C15587400001,2155874000019,0,1,1,-1,,1,0,411,404,JOR
17487,abc,C15587400003,2155874000033,0,2,2,-2,,2,0,411,404,JOR
17488,abc,C15587400004,2155874000040,0,1,1,-1,,1,0,411,404,JOR
17489,abc,C15659700002,2156597000027,0,1,1,-1,,1,0,411,404,JOR
17490,abc,C15659700003,2156597000034,0,3,3,-3,,3,0,411,404,JOR
17491,abc,C15659700004,2156597000041,0,2,2,-2,,2,0,411,404,JOR
17492,abc,C15666200001,2156662000013,0,1,1,-1,,1,0,411,404,JOR
17493,abc,C15666200002,2156662000020,0,1,1,-1,,1,0,411,404,JOR
17494,abc,C15666200005,2156662000051,0,1,1,-1,,1,0,411,404,JOR
17495,abc,C15666400003,2156664000035,0,1,1,-1,,1,0,411,404,JOR
17496,abc,C15666500001,2156665000010,0,1,1,-1,,1,0,411,404,JOR
17497,abc,C15666500002,2156665000027,0,2,2,-2,,2,0,411,404,JOR
17498,abc,C15666500003,2156665000034,0,1,1,-1,,1,0,411,404,JOR
17499,abc,C15666500004,2156665000041,0,1,1,-1,,1,0,411,404,JOR
17500,abc,C15688700003,2156887000034,1,1,,0,,1,0,411,404,JOR
17501,abc,C15688800001,2156888000019,0,3,3,-3,,3,0,411,404,JOR
17502,abc,C15688800002,2156888000026,1,1,,0,,1,0,411,404,JOR
17503,abc,C15688800004,2156888000040,1,2,1,-1,,2,0,411,404,JOR
17504,abc,C15692200001,2156922000012,0,1,1,-1,,1,0,411,404,JOR
17505,abc,C15692200002,2156922000029,0,3,3,-3,,3,0,411,404,JOR
17506,abc,C15692200003,2156922000036,0,2,2,-2,,2,0,411,404,JOR
17507,abc,C15692200004,2156922000043,0,2,2,-2,,2,0,411,404,JOR
17508,abc,C15692200005,2156922000050,0,1,1,-1,,1,0,411,404,JOR
17509,abc,C15692200006,2156922000067,0,1,1,-1,,1,0,411,404,JOR
17510,abc,C15692200007,2156922000074,0,1,1,-1,,1,0,411,404,JOR
17511,abc,C15692200008,2156922000081,0,1,1,-1,,1,0,411,404,JOR
17512,abc,C15692200009,2156922000098,0,2,2,-2,,2,0,411,404,JOR
17513,abc,C15764100001,2157641000017,2,1,,0,,1,0,411,404,JOR
17514,abc,C15764100002,2157641000024,0,1,1,-1,,1,0,411,404,JOR
17515,abc,C15764100003,2157641000031,3,1,,0,,1,0,411,404,JOR
17516,abc,C15764100005,2157641000055,0,1,1,-1,,1,0,411,404,JOR
17517,abc,C15764100006,2157641000062,0,1,1,-1,,1,0,411,404,JOR
17518,abc,C15764100007,2157641000079,0,1,1,-1,,1,0,411,404,JOR
17519,abc,C15764100008,2157641000086,0,1,1,-1,,1,0,411,404,JOR
17520,abc,C15764100009,2157641000093,2,1,,0,,1,0,411,404,JOR
17521,abc,C15764200001,2157642000016,0,1,1,-1,,1,0,411,404,JOR
17522,abc,C15764200002,2157642000023,1,2,1,-1,,2,0,411,404,JOR
17523,abc,C15764200003,2157642000030,0,3,3,-3,,3,0,411,404,JOR
17524,abc,C15764200005,2157642000054,0,1,1,-1,,1,0,411,404,JOR
17525,abc,C15764200006,2157642000061,0,1,1,-1,,1,0,411,404,JOR
17526,abc,C15764200007,2157642000078,0,1,1,-1,,1,0,411,404,JOR
17527,abc,C15764200009,2157642000092,0,1,1,-1,,1,0,411,404,JOR
17528,abc,C15766200001,2157662000010,0,1,1,-1,,1,0,411,404,JOR
17529,abc,C15766200002,2157662000027,0,1,1,-1,,1,0,411,404,JOR
17530,abc,C15766200004,2157662000041,3,1,,0,,1,0,411,404,JOR
17531,abc,C15766200005,2157662000058,2,2,,0,,2,0,411,404,JOR
17532,abc,C15766200006,2157662000065,3,1,,0,,1,0,411,404,JOR
17533,abc,C15766300001,2157663000019,0,1,1,-1,,1,0,411,404,JOR
17534,abc,C15766300002,2157663000026,1,2,1,-1,,2,0,411,404,JOR
17535,abc,C15766300003,2157663000033,0,1,1,-1,,1,0,411,404,JOR
17536,abc,C15766400002,2157664000025,0,2,2,-2,,2,0,411,404,JOR
17537,abc,C15766400003,2157664000032,1,1,,0,,1,0,411,404,JOR
17538,abc,C15766400005,2157664000056,1,3,2,-2,,3,0,411,404,JOR
17539,abc,C15766400006,2157664000063,1,2,1,-1,,2,0,411,404,JOR
17540,abc,C15766500001,2157665000017,2,1,,0,,1,0,411,404,JOR
17541,abc,C15766500002,2157665000024,0,1,1,-1,,1,0,411,404,JOR
17542,abc,C15807300001,2158073000019,3,1,,0,,1,0,411,404,JOR
17543,abc,C15807300002,2158073000026,3,4,1,-1,,4,0,411,404,JOR
17544,abc,C15807300003,2158073000033,3,2,,0,,2,0,411,404,JOR
17545,abc,C15807300004,2158073000040,0,1,1,-1,,1,0,411,404,JOR
17546,abc,C15807300005,2158073000057,0,2,2,-2,,2,0,411,404,JOR
17547,abc,C15807300006,2158073000064,1,1,,0,,1,0,411,404,JOR
17548,abc,C15807300007,2158073000071,1,2,1,-1,,2,0,411,404,JOR
17549,abc,C15815000001,2158150000017,0,2,2,-2,,2,0,411,404,JOR
17550,abc,C15815000002,2158150000024,0,3,3,-3,,3,0,411,404,JOR
17551,abc,C15815000003,2158150000031,0,1,1,-1,,1,0,411,404,JOR
17552,abc,C15815000004,2158150000048,0,1,1,-1,,1,0,411,404,JOR
17553,abc,C15815000005,2158150000055,1,2,1,-1,,2,0,411,404,JOR
17554,abc,C15815000006,2158150000062,0,2,2,-2,,2,0,411,404,JOR
17555,abc,C15815100001,2158151000016,1,3,2,-2,,3,0,411,404,JOR
17556,abc,C15815100002,2158151000023,3,2,,0,,2,0,411,404,JOR
17557,abc,C15815100003,2158151000030,4,1,,0,,1,0,411,404,JOR
17558,abc,C15815100005,2158151000054,0,4,4,-4,,4,0,411,404,JOR
17559,abc,C15815200001,2158152000015,1,1,,0,,1,0,411,404,JOR
17560,abc,C15815200002,2158152000022,2,3,1,-1,,3,0,411,404,JOR
17561,abc,C15815200003,2158152000039,2,2,,0,,2,0,411,404,JOR
17562,abc,C15815200004,2158152000046,2,1,,0,,1,0,411,404,JOR
17563,abc,C15815200005,2158152000053,2,2,,0,,2,0,411,404,JOR
17564,abc,C15815200006,2158152000060,1,1,,0,,1,0,411,404,JOR
17565,abc,C15815500001,2158155000012,0,4,4,-4,,4,0,411,404,JOR
17566,abc,C15815500002,2158155000029,0,7,7,-7,,7,0,411,404,JOR
17567,abc,C15815500003,2158155000036,0,2,2,-2,,2,0,411,404,JOR
17568,abc,C15815500004,2158155000043,0,1,1,-1,,1,0,411,404,JOR
17569,abc,C15815500005,2158155000050,0,1,1,-1,,1,0,411,404,JOR
17570,abc,C15815500006,2158155000067,0,1,1,-1,,1,0,411,404,JOR
17571,abc,C15815500007,2158155000074,0,2,2,-2,,2,0,411,404,JOR
17572,abc,C15860100001,2158601000016,2,2,,0,,2,0,411,404,JOR
17573,abc,C15860100002,2158601000023,3,3,,0,,3,0,411,404,JOR
17574,abc,C15860100003,2158601000030,0,2,2,-2,,2,0,411,404,JOR
17575,abc,C15860100005,2158601000054,0,2,2,-2,,2,0,411,404,JOR
17576,abc,C15867100001,2158671000015,0,1,1,-1,,1,0,411,404,JOR
17577,abc,C15867100007,2158671000077,0,1,1,-1,,1,0,411,404,JOR
17578,abc,C15872300001,2158723000017,0,2,2,-2,,2,0,411,404,JOR
17579,abc,C15872300002,2158723000024,0,2,2,-2,,2,0,411,404,JOR
17580,abc,C15872300003,2158723000031,0,1,1,-1,,1,0,411,404,JOR
17581,abc,C15872300004,2158723000048,0,1,1,-1,,1,0,411,404,JOR
17582,abc,C15872300005,2158723000055,0,1,1,-1,,1,0,411,404,JOR
17583,abc,C15872600001,2158726000014,0,4,4,-4,,4,0,411,404,JOR
17584,abc,C15872600002,2158726000021,0,5,5,-5,,5,0,411,404,JOR
17585,abc,C15872600003,2158726000038,0,4,4,-4,,4,0,411,404,JOR
17586,abc,C15872600006,2158726000069,0,1,1,-1,,1,0,411,404,JOR
17587,abc,C15872700001,2158727000013,0,1,1,-1,,1,0,411,404,JOR
17588,abc,C15872700002,2158727000020,0,1,1,-1,,1,0,411,404,JOR
17589,abc,C15872700003,2158727000037,0,1,1,-1,,1,0,411,404,JOR
17590,abc,C15872700004,2158727000044,3,3,,0,,3,0,411,404,JOR
17591,abc,C15872700005,2158727000051,1,2,1,-1,,2,0,411,404,JOR
17592,abc,C15876700001,2158767000011,0,4,4,-4,,4,0,411,404,JOR
17593,abc,C15876700002,2158767000028,0,2,2,-2,,2,0,411,404,JOR
17594,abc,C15876700003,2158767000035,1,1,,0,,1,0,411,404,JOR
17595,abc,C15876700004,2158767000042,0,1,1,-1,,1,0,411,404,JOR
17596,abc,C15876700006,2158767000066,0,2,2,-2,,2,0,411,404,JOR
17597,abc,C15880500001,2158805000010,2,2,,0,,2,0,411,404,JOR
17598,abc,C15880500002,2158805000027,4,1,,0,,1,0,411,404,JOR
17599,abc,C15880500003,2158805000034,4,1,,0,,1,0,411,404,JOR
17600,abc,C15880500004,2158805000041,1,2,1,-1,,2,0,411,404,JOR
17601,abc,C15880500005,2158805000058,1,2,1,-1,,2,0,411,404,JOR
17602,abc,C15880500006,2158805000065,1,1,,0,,1,0,411,404,JOR
17603,abc,C15880700003,2158807000032,5,1,,0,,1,0,411,404,JOR
17604,abc,C15880700004,2158807000049,1,2,1,-1,,2,0,411,404,JOR
17605,abc,C15880700005,2158807000056,0,5,5,-5,,5,0,411,404,JOR
17606,abc,C15880700006,2158807000063,0,1,1,-1,,1,0,411,404,JOR
17607,abc,C15892000001,2158920000018,0,4,4,-4,,4,0,411,404,JOR
17608,abc,C15892000002,2158920000025,0,5,5,-5,,5,0,411,404,JOR
17609,abc,C15892000003,2158920000032,0,3,3,-3,,3,0,411,404,JOR
17610,abc,C15892000004,2158920000049,0,3,3,-3,,3,0,411,404,JOR
17611,abc,C15892000005,2158920000056,0,4,4,-4,,4,0,411,404,JOR
17612,abc,C15892000006,2158920000063,1,1,,0,,1,0,411,404,JOR
17613,abc,C15904600001,2159046000012,0,2,2,-2,,2,0,411,404,JOR
17614,abc,C15904600002,2159046000029,0,5,5,-5,,5,0,411,404,JOR
17615,abc,C15904600003,2159046000036,0,5,5,-5,,5,0,411,404,JOR
17616,abc,C15904600005,2159046000050,0,4,4,-4,,4,0,411,404,JOR
17617,abc,C15904600006,2159046000067,0,3,3,-3,,3,0,411,404,JOR
17618,abc,C15904600007,2159046000074,0,1,1,-1,,1,0,411,404,JOR
17619,abc,C15951400001,2159514000018,4,1,,0,,1,0,411,404,JOR
17620,abc,C15951400002,2159514000025,3,3,,0,,3,0,411,404,JOR
17621,abc,C15951400003,2159514000032,4,1,,0,,1,0,411,404,JOR
17622,abc,C15951400004,2159514000049,2,1,,0,,1,0,411,404,JOR
17623,abc,C15951400005,2159514000056,0,3,3,-3,,3,0,411,404,JOR
17624,abc,C15951400006,2159514000063,1,1,,0,,1,0,411,404,JOR
17625,abc,C15951500001,2159515000017,2,1,,0,,1,0,411,404,JOR
17626,abc,C15951500002,2159515000024,0,7,7,-7,,7,0,411,404,JOR
17627,abc,C15951500003,2159515000031,0,6,6,-6,,6,0,411,404,JOR
17628,abc,C15951500005,2159515000055,2,1,,0,,1,0,411,404,JOR
17629,abc,C17126200002,2171262000027,0,1,1,-1,,1,0,411,404,JOR
17630,abc,C17126600002,2171266000023,0,2,2,-2,,2,0,411,404,JOR
17631,abc,C17126600003,2171266000030,0,1,1,-1,,1,0,411,404,JOR
17632,abc,C17126700001,2171267000015,0,1,1,-1,,1,0,411,404,JOR
17633,abc,C17126800002,2171268000021,0,1,1,-1,,1,0,411,404,JOR
17634,abc,C17126800003,2171268000038,0,4,4,-4,,4,0,411,404,JOR
17635,abc,C17126800004,2171268000045,0,5,5,-5,,5,0,411,404,JOR
17636,abc,C17126900001,2171269000013,0,1,1,-1,,1,0,411,404,JOR
17637,abc,C17126900002,2171269000020,0,1,1,-1,,1,0,411,404,JOR
17638,abc,C17127000003,2171270000033,0,4,4,-4,,4,0,411,404,JOR
17639,abc,C17127000004,2171270000040,0,3,3,-3,,3,0,411,404,JOR
17640,abc,C17127300002,2171273000023,0,1,1,-1,,1,0,411,404,JOR
17641,abc,C17127400002,2171274000022,0,1,1,-1,,1,0,411,404,JOR
17642,abc,C17127400004,2171274000046,0,8,8,-8,,8,0,411,404,JOR
17643,abc,C17128700001,2171287000019,0,4,4,-4,,4,0,411,404,JOR
17644,abc,C17128700002,2171287000026,0,1,1,-1,,1,0,411,404,JOR
17645,abc,C17128800001,2171288000018,0,3,3,-3,,3,0,411,404,JOR
17646,abc,C17128800002,2171288000025,0,3,3,-3,,3,0,411,404,JOR
17647,abc,C17128800003,2171288000032,0,3,3,-3,,3,0,411,404,JOR
17648,abc,C17128800004,2171288000049,0,5,5,-5,,5,0,411,404,JOR
17649,abc,C17129900001,2171299000014,0,2,2,-2,,2,0,411,404,JOR
17650,abc,C17129900002,2171299000021,0,4,4,-4,,4,0,411,404,JOR
17651,abc,C17130000002,2171300000026,1,2,1,-1,,2,0,411,404,JOR
17652,abc,C17130000004,2171300000040,0,3,3,-3,,3,0,411,404,JOR
17653,abc,C17130100002,2171301000025,0,1,1,-1,,1,0,411,404,JOR
17654,abc,C17130200003,2171302000031,0,3,3,-3,,3,0,411,404,JOR
17655,abc,C17130200004,2171302000048,1,1,,0,,1,0,411,404,JOR
17656,abc,C17130300001,2171303000016,0,6,6,-6,,6,0,411,404,JOR
17657,abc,C17130300002,2171303000023,0,1,1,-1,,1,0,411,404,JOR
17658,abc,C17130400002,2171304000022,1,2,1,-1,,2,0,411,404,JOR
17659,abc,C17130400003,2171304000039,0,3,3,-3,,3,0,411,404,JOR
17660,abc,C17130400004,2171304000046,0,5,5,-5,,5,0,411,404,JOR
17661,abc,C17130800001,2171308000011,0,1,1,-1,,1,0,411,404,JOR
17662,abc,C17130800002,2171308000028,0,1,1,-1,,1,0,411,404,JOR
17663,abc,C17130800004,2171308000042,0,3,3,-3,,3,0,411,404,JOR
17664,abc,C17130900001,2171309000010,0,2,2,-2,,2,0,411,404,JOR
17665,abc,C17131000001,2171310000016,0,1,1,-1,,1,0,411,404,JOR
17666,abc,C17131000002,2171310000023,0,1,1,-1,,1,0,411,404,JOR
17667,abc,C17131000003,2171310000030,0,5,5,-5,,5,0,411,404,JOR
17668,abc,C17131000004,2171310000047,0,8,8,-8,,8,0,411,404,JOR
17669,abc,C17131100001,2171311000015,0,3,3,-3,,3,0,411,404,JOR
17670,abc,C17131200002,2171312000021,0,1,1,-1,,1,0,411,404,JOR
17671,abc,C17131200003,2171312000038,1,2,1,-1,,2,0,411,404,JOR
17672,abc,C17131200004,2171312000045,0,3,3,-3,,3,0,411,404,JOR
17673,abc,C17131300001,2171313000013,0,3,3,-3,,3,0,411,404,JOR
17674,abc,C17131300002,2171313000020,0,2,2,-2,,2,0,411,404,JOR
17675,abc,C17131400002,2171314000029,0,2,2,-2,,2,0,411,404,JOR
17676,abc,C17131400003,2171314000036,0,7,7,-7,,7,0,411,404,JOR
17677,abc,C17131400004,2171314000043,0,9,9,-9,,9,0,411,404,JOR
17678,abc,C17131500001,2171315000011,0,1,1,-1,,1,0,411,404,JOR
17679,abc,C17131600004,2171316000041,0,2,2,-2,,2,0,411,404,JOR
17680,abc,C17131800003,2171318000032,0,2,2,-2,,2,0,411,404,JOR
17681,abc,C17131800004,2171318000049,0,4,4,-4,,4,0,411,404,JOR
17682,abc,C17131900002,2171319000024,0,1,1,-1,,1,0,411,404,JOR
17683,abc,C17132000002,2171320000020,0,2,2,-2,,2,0,411,404,JOR
17684,abc,C17132000003,2171320000037,0,1,1,-1,,1,0,411,404,JOR
17685,abc,C17132000004,2171320000044,0,2,2,-2,,2,0,411,404,JOR
17686,abc,C17132100001,2171321000012,0,6,6,-6,,6,0,411,404,JOR
17687,abc,C17132100002,2171321000029,0,1,1,-1,,1,0,411,404,JOR
17688,abc,C17132200001,2171322000011,0,7,7,-7,,7,0,411,404,JOR
17689,abc,C17132200002,2171322000028,0,7,7,-7,,7,0,411,404,JOR
17690,abc,C17132200003,2171322000035,0,6,6,-6,,6,0,411,404,JOR
17691,abc,C17132200004,2171322000042,0,10,10,-10,,10,0,411,404,JOR
17692,abc,C17135100001,2171351000013,0,3,3,-3,,3,0,411,404,JOR
17693,abc,C17135100002,2171351000020,0,1,1,-1,,1,0,411,404,JOR
17694,abc,C17135200001,2171352000012,1,3,2,-2,,3,0,411,404,JOR
17695,abc,C17135200002,2171352000029,3,2,,0,,2,0,411,404,JOR
17696,abc,C17135200003,2171352000036,5,6,1,-1,,6,0,411,404,JOR
17697,abc,C17135200004,2171352000043,5,8,3,-3,,8,0,411,404,JOR
17698,abc,C17135400002,2171354000027,2,1,,0,,1,0,411,404,JOR
17699,abc,C18020900002,2180209000020,0,4,4,-4,,4,0,411,404,JOR
17700,abc,C18020900003,2180209000037,0,2,2,-2,,2,0,411,404,JOR
17701,abc,C18025500001,2180255000012,0,1,1,-1,,1,0,411,404,JOR
17702,abc,C18025500002,2180255000029,1,3,2,-2,,3,0,411,404,JOR
17703,abc,C18025500003,2180255000036,2,2,,0,,2,0,411,404,JOR
17704,abc,C18025500004,2180255000043,3,3,,0,,3,0,411,404,JOR
17705,abc,C18025500005,2180255000050,3,5,2,-2,,5,0,411,404,JOR
17706,abc,C18025500006,2180255000067,0,1,1,-1,,1,0,411,404,JOR
17707,abc,C18025600001,2180256000011,0,2,2,-2,,2,0,411,404,JOR
17708,abc,C18025600002,2180256000028,0,1,1,-1,,1,0,411,404,JOR
17709,abc,C18025600003,2180256000035,1,1,,0,,1,0,411,404,JOR
17710,abc,C18029800002,2180298000024,2,1,,0,,1,0,411,404,JOR
17711,abc,C18029900002,2180299000023,0,1,1,-1,,1,0,411,404,JOR
17712,abc,C18029900003,2180299000030,0,3,3,-3,,3,0,411,404,JOR
17713,abc,C18030400002,2180304000024,7,1,,0,,1,0,411,404,JOR
17714,abc,C18030400003,2180304000031,6,1,,0,,1,0,411,404,JOR
17715,abc,C18034000001,2180340000019,0,2,2,-2,,2,0,411,404,JOR
17716,abc,C18034000002,2180340000026,0,2,2,-2,,2,0,411,404,JOR
17717,abc,C18034000003,2180340000033,0,2,2,-2,,2,0,411,404,JOR
17718,abc,C18034000005,2180340000057,0,1,1,-1,,1,0,411,404,JOR
17719,abc,C18034000006,2180340000064,0,4,4,-4,,4,0,411,404,JOR
17720,abc,C18034000007,2180340000071,1,3,2,-2,,3,0,411,404,JOR
17721,abc,C18034100001,2180341000018,1,1,,0,,1,0,411,404,JOR
17722,abc,C18034100002,2180341000025,0,4,4,-4,,4,0,411,404,JOR
