Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
G400103,90007,BH,4400103900072,12,G40010300004,2,Y,PACK,
G400103,90007,BH,4400103900072,12,G40010300005,1,Y,PACK,
G400103,90007,BH,4400103900072,12,G40010300006,1,Y,PACK,
G400112,00001,BH,4400112000015,1,G40011200001,1,N,SINGLE,
G400112,00002,BH,4400112000022,1,G40011200002,1,N,SINGLE,
G400112,00003,BH,4400112000039,1,G40011200003,1,N,SINGLE,
G400112,00004,BH,4400112000046,1,G40011200004,1,N,SINGLE,
G400112,00005,BH,4400112000053,1,G40011200005,1,N,SINGLE,
G400112,90001,BH,4400112900018,40,G40011200001,40,N,SOLID,00001
G400112,90002,BH,4400112900025,40,G40011200002,40,N,SOLID,00002
G400112,90003,BH,4400112900032,40,G40011200003,40,N,SOLID,00003
G400112,90004,BH,4400112900049,40,G40011200004,40,N,SOLID,00004
G400112,90005,BH,4400112900056,40,G40011200005,40,N,SOLID,00005
G400112,90006,BH,4400112900063,11,G40011200001,1,Y,PACK,
G400112,90006,BH,4400112900063,11,G40011200002,1,Y,PACK,
G400112,90006,BH,4400112900063,11,G40011200003,2,Y,PACK,
G400112,90006,BH,4400112900063,11,G40011200004,3,Y,PACK,
G400112,90006,BH,4400112900063,11,G40011200005,4,Y,PACK,
G400113,00001,BH,4400113000014,1,G40011300001,1,N,SINGLE,
G400113,00002,BH,4400113000021,1,G40011300002,1,N,SINGLE,
G400113,00003,BH,4400113000038,1,G40011300003,1,N,SINGLE,
G400113,00004,BH,4400113000045,1,G40011300004,1,N,SINGLE,
G400113,00005,BH,4400113000052,1,G40011300005,1,N,SINGLE,
G400113,00006,BH,4400113000069,1,G40011300006,1,N,SINGLE,
G400113,90001,BH,4400113900017,35,G40011300001,35,N,SOLID,00001
G400113,90002,BH,4400113900024,35,G40011300002,35,N,SOLID,00002
G400113,90003,BH,4400113900031,35,G40011300003,35,N,SOLID,00003
G400113,90004,BH,4400113900048,35,G40011300004,35,N,SOLID,00004
G400113,90005,BH,4400113900055,35,G40011300005,35,N,SOLID,00005
G400113,90006,BH,4400113900062,35,G40011300006,35,N,SOLID,00006
G400113,90007,BH,4400113900079,11,G40011300001,3,Y,PACK,
G400113,90007,BH,4400113900079,11,G40011300002,3,Y,PACK,
G400113,90007,BH,4400113900079,11,G40011300003,2,Y,PACK,
G400113,90007,BH,4400113900079,11,G40011300004,1,Y,PACK,
G400113,90007,BH,4400113900079,11,G40011300005,1,Y,PACK,
G400113,90007,BH,4400113900079,11,G40011300006,1,Y,PACK,
G400114,00001,BH,4400114000013,1,G40011400001,1,N,SINGLE,
G400114,00002,BH,4400114000020,1,G40011400002,1,N,SINGLE,
G400114,00003,BH,4400114000037,1,G40011400003,1,N,SINGLE,
G400114,00004,BH,4400114000044,1,G40011400004,1,N,SINGLE,
G400114,00005,BH,4400114000051,1,G40011400005,1,N,SINGLE,
G400114,90001,BH,4400114900016,40,G40011400001,40,N,SOLID,00001
G400114,90002,BH,4400114900023,40,G40011400002,40,N,SOLID,00002
G400114,90003,BH,4400114900030,40,G40011400003,40,N,SOLID,00003
G400114,90004,BH,4400114900047,40,G40011400004,40,N,SOLID,00004
G400114,90005,BH,4400114900054,40,G40011400005,40,N,SOLID,00005
G400114,90006,BH,4400114900061,11,G40011400001,1,Y,PACK,
G400114,90006,BH,4400114900061,11,G40011400002,1,Y,PACK,
G400114,90006,BH,4400114900061,11,G40011400003,2,Y,PACK,
G400114,90006,BH,4400114900061,11,G40011400004,3,Y,PACK,
G400114,90006,BH,4400114900061,11,G40011400005,4,Y,PACK,
G400115,00001,BH,4400115000012,1,G40011500001,1,N,SINGLE,
G400115,00002,BH,4400115000029,1,G40011500002,1,N,SINGLE,
G400115,00003,BH,4400115000036,1,G40011500003,1,N,SINGLE,
G400115,00004,BH,4400115000043,1,G40011500004,1,N,SINGLE,
G400115,00005,BH,4400115000050,1,G40011500005,1,N,SINGLE,
G400115,00006,BH,4400115000067,1,G40011500006,1,N,SINGLE,
G400115,90001,BH,4400115900015,35,G40011500001,35,N,SOLID,00001
G400115,90002,BH,4400115900022,35,G40011500002,35,N,SOLID,00002
G400115,90003,BH,4400115900039,35,G40011500003,35,N,SOLID,00003
G400115,90004,BH,4400115900046,35,G40011500004,35,N,SOLID,00004
G400115,90005,BH,4400115900053,35,G40011500005,35,N,SOLID,00005
G400115,90006,BH,4400115900060,35,G40011500006,35,N,SOLID,00006
G400115,90007,BH,4400115900077,11,G40011500001,3,Y,PACK,
G400115,90007,BH,4400115900077,11,G40011500002,3,Y,PACK,
G400115,90007,BH,4400115900077,11,G40011500003,2,Y,PACK,
G400115,90007,BH,4400115900077,11,G40011500004,1,Y,PACK,
G400115,90007,BH,4400115900077,11,G40011500005,1,Y,PACK,
G400115,90007,BH,4400115900077,11,G40011500006,1,Y,PACK,
G420161,00001,H,4420161000019,1,G42016100001,1,N,SINGLE,
G420161,00002,H,4420161000026,1,G42016100002,1,N,SINGLE,
G420161,00003,H,4420161000033,1,G42016100003,1,N,SINGLE,
G420161,00004,H,4420161000040,1,G42016100004,1,N,SINGLE,
G420161,00005,H,4420161000057,1,G42016100005,1,N,SINGLE,
G420161,90001,H,4420161900012,6,G42016100001,6,N,SOLID,00001
G420161,90002,H,4420161900029,6,G42016100002,6,N,SOLID,00002
G420161,90003,H,4420161900036,6,G42016100003,6,N,SOLID,00003
G420161,90004,H,4420161900043,6,G42016100004,6,N,SOLID,00004
G420161,90005,H,4420161900050,6,G42016100005,6,N,SOLID,00005
G420161,90006,H,4420161900067,4,G42016100001,1,N,PACK,
G420161,90006,H,4420161900067,4,G42016100002,1,N,PACK,
G420161,90006,H,4420161900067,4,G42016100003,2,N,PACK,
G420161,90007,H,4420161900074,6,G42016100004,3,N,PACK,
G420161,90007,H,4420161900074,6,G42016100005,3,N,PACK,
G420162,00001,H,4420162000018,1,G42016200001,1,N,SINGLE,
G420162,00002,H,4420162000025,1,G42016200002,1,N,SINGLE,
G420162,00003,H,4420162000032,1,G42016200003,1,N,SINGLE,
G420162,00004,H,4420162000049,1,G42016200004,1,N,SINGLE,
G420162,00005,H,4420162000056,1,G42016200005,1,N,SINGLE,
G420162,00006,H,4420162000063,1,G42016200006,1,N,SINGLE,
G420162,90001,H,4420162900011,6,G42016200001,6,N,SOLID,00001
G420162,90002,H,4420162900028,6,G42016200002,6,N,SOLID,00002
G420162,90003,H,4420162900035,6,G42016200003,6,N,SOLID,00003
G420162,90004,H,4420162900042,6,G42016200004,6,N,SOLID,00004
G420162,90005,H,4420162900059,6,G42016200005,6,N,SOLID,00005
G420162,90006,H,4420162900066,6,G42016200006,6,N,SOLID,00006
G420162,90007,H,4420162900073,4,G42016200001,2,N,PACK,
G420162,90007,H,4420162900073,4,G42016200002,2,N,PACK,
G420162,90008,H,4420162900080,6,G42016200003,2,N,PACK,
G420162,90008,H,4420162900080,6,G42016200004,2,N,PACK,
G420162,90008,H,4420162900080,6,G42016200005,1,N,PACK,
G420162,90008,H,4420162900080,6,G42016200006,1,N,PACK,
G420177,00001,H,4420177000010,1,G42017700001,1,N,SINGLE,
G420177,00002,H,4420177000027,1,G42017700002,1,N,SINGLE,
G420177,00003,H,4420177000034,1,G42017700003,1,N,SINGLE,
G420177,00004,H,4420177000041,1,G42017700004,1,N,SINGLE,
G420177,00005,H,4420177000058,1,G42017700005,1,N,SINGLE,
G420177,90001,H,4420177900013,6,G42017700001,6,N,SOLID,00001
G420177,90002,H,4420177900020,6,G42017700002,6,N,SOLID,00002
G420177,90003,H,4420177900037,6,G42017700003,6,N,SOLID,00003
G420177,90004,H,4420177900044,6,G42017700004,6,N,SOLID,00004
G420177,90005,H,4420177900051,6,G42017700005,6,N,SOLID,00005
G420177,90006,H,4420177900068,5,G42017700001,1,N,PACK,
G420177,90006,H,4420177900068,5,G42017700002,2,N,PACK,
G420177,90006,H,4420177900068,5,G42017700003,2,N,PACK,
G420177,90007,H,4420177900075,6,G42017700004,3,N,PACK,
G420177,90007,H,4420177900075,6,G42017700005,3,N,PACK,
G420178,00001,H,4420178000019,1,G42017800001,1,N,SINGLE,
G420178,00002,H,4420178000026,1,G42017800002,1,N,SINGLE,
G420178,00003,H,4420178000033,1,G42017800003,1,N,SINGLE,
G420178,00004,H,4420178000040,1,G42017800004,1,N,SINGLE,
G420178,00005,H,4420178000057,1,G42017800005,1,N,SINGLE,
G420178,00006,H,4420178000064,1,G42017800006,1,N,SINGLE,
G420178,90001,H,4420178900012,6,G42017800001,6,N,SOLID,00001
G420178,90002,H,4420178900029,6,G42017800002,6,N,SOLID,00002
G420178,90003,H,4420178900036,6,G42017800003,6,N,SOLID,00003
G420178,90004,H,4420178900043,6,G42017800004,6,N,SOLID,00004
G420178,90005,H,4420178900050,6,G42017800005,6,N,SOLID,00005
G420178,90006,H,4420178900067,6,G42017800006,6,N,SOLID,00006
G420178,90007,H,4420178900074,5,G42017800001,3,N,PACK,
G420178,90007,H,4420178900074,5,G42017800002,2,N,PACK,
G420178,90008,H,4420178900081,4,G42017800003,1,N,PACK,
G420178,90008,H,4420178900081,4,G42017800004,1,N,PACK,
G420178,90008,H,4420178900081,4,G42017800005,1,N,PACK,
G420178,90008,H,4420178900081,4,G42017800006,1,N,PACK,
M084159,90001,B,6084159900019,5,M08415900001,5,Y,INNER,
M084159,90002,B,6084159900026,200,M08415900001,200,Y,SOLID,90001
M084159,90003,B,6084159900033,5,M08415900001,5,Y,PACK,
M084168,90001,B,6084168900017,5,M08416800001,5,Y,INNER,
M084168,90002,B,6084168900024,200,M08416800001,200,Y,SOLID,90001
M084168,90003,B,6084168900031,10,M08416800001,10,Y,PACK,
M084194,90001,B,6084194900012,5,M08419400001,5,Y,INNER,
M084194,90002,B,6084194900029,200,M08419400001,200,Y,SOLID,90001
M084207,90001,B,6084207900015,5,M08420700001,5,Y,INNER,
M084207,90002,B,6084207900022,200,M08420700001,200,Y,SOLID,90001
M084210,90001,B,6084210900019,5,M08421000001,5,Y,INNER,
M084210,90002,B,6084210900026,200,M08421000001,200,Y,SOLID,90001
M210163,90001,B,6210163900015,4,M21016300001,4,N,INNER,
M210163,90002,B,6210163900022,32,M21016300001,32,N,SOLID,90001
M210163,90003,B,6210163900039,4,M21016300002,4,N,INNER,
M210163,90004,B,6210163900046,32,M21016300002,32,N,SOLID,90003
M210163,90005,B,6210163900053,24,M21016300001,8,Y,PACK,
M210163,90005,B,6210163900053,24,M21016300002,16,Y,PACK,
M210163,90006,B,6210163900060,24,M21016300001,24,N,SOLID,90001
M210163,90007,B,6210163900077,24,M21016300002,24,N,SOLID,90003
M210164,90001,B,6210164900014,4,M21016400001,4,N,INNER,
M210164,90002,B,6210164900021,32,M21016400001,32,N,SOLID,90001
M210164,90003,B,6210164900038,4,M21016400002,4,N,INNER,
M210164,90004,B,6210164900045,32,M21016400002,32,N,SOLID,90003
M210164,90005,B,6210164900052,24,M21016400001,8,Y,PACK,
M210164,90005,B,6210164900052,24,M21016400002,16,Y,PACK,
M210164,90006,B,6210164900069,24,M21016400001,24,N,SOLID,90001
M210164,90007,B,6210164900076,24,M21016400002,24,N,SOLID,90003
M210165,90001,B,6210165900013,4,M21016500001,4,N,INNER,
M210165,90002,B,6210165900020,32,M21016500001,32,N,SOLID,90001
M210165,90003,B,6210165900037,4,M21016500002,4,N,INNER,
M210165,90004,B,6210165900044,32,M21016500002,32,N,SOLID,90003
M210165,90005,B,6210165900051,24,M21016500001,9,Y,PACK,
M210165,90005,B,6210165900051,24,M21016500002,15,Y,PACK,
M210245,90001,B,6210245900018,4,M21024500003,4,N,INNER,
M210245,90002,B,6210245900025,24,M21024500003,24,N,SOLID,90001
M210245,90003,B,6210245900032,4,M21024500002,4,N,INNER,
M210245,90004,B,6210245900049,24,M21024500002,24,N,SOLID,90003
M210245,90005,B,6210245900056,4,M21024500001,4,N,INNER,
M210245,90006,B,6210245900063,24,M21024500001,24,N,SOLID,90005
M210245,90007,B,6210245900070,4,M21024500004,4,N,INNER,
M210245,90008,B,6210245900087,24,M21024500004,24,N,SOLID,90007
M210245,90009,B,6210245900094,4,M21024500005,4,N,INNER,
M210245,90010,B,6210245900100,24,M21024500005,24,N,SOLID,90009
M210245,90011,B,6210245900117,25,M21024500003,1,Y,PACK,
M210245,90011,B,6210245900117,25,M21024500002,7,Y,PACK,
M210245,90011,B,6210245900117,25,M21024500001,10,Y,PACK,
M210245,90011,B,6210245900117,25,M21024500004,5,Y,PACK,
M210245,90011,B,6210245900117,25,M21024500005,2,Y,PACK,
M210245,90012,B,6210245900124,48,M21024500003,48,N,SOLID,90001
M210245,90013,B,6210245900131,48,M21024500002,48,N,SOLID,90003
M210245,90014,B,6210245900148,48,M21024500001,48,N,SOLID,90005
M210245,90015,B,6210245900155,48,M21024500004,48,N,SOLID,90007
M210245,90016,B,6210245900162,48,M21024500005,48,N,SOLID,90009
M210246,90001,B,6210246900017,4,M21024600003,4,N,INNER,
M210246,90002,B,6210246900024,24,M21024600003,24,N,SOLID,90001
M210246,90003,B,6210246900031,4,M21024600002,4,N,INNER,
M210246,90004,B,6210246900048,24,M21024600002,24,N,SOLID,90003
M210246,90005,B,6210246900055,4,M21024600001,4,N,INNER,
M210246,90006,B,6210246900062,24,M21024600001,24,N,SOLID,90005
M210246,90007,B,6210246900079,4,M21024600004,4,N,INNER,
M210246,90008,B,6210246900086,24,M21024600004,24,N,SOLID,90007
M210246,90009,B,6210246900093,4,M21024600005,4,N,INNER,
M210246,90010,B,6210246900109,24,M21024600005,24,N,SOLID,90009
M210246,90011,B,6210246900116,25,M21024600003,1,Y,PACK,
M210246,90011,B,6210246900116,25,M21024600002,7,Y,PACK,
M210246,90011,B,6210246900116,25,M21024600001,10,Y,PACK,
M210246,90011,B,6210246900116,25,M21024600004,5,Y,PACK,
M210246,90011,B,6210246900116,25,M21024600005,2,Y,PACK,
M210246,90012,B,6210246900123,48,M21024600003,48,N,SOLID,90001
M210246,90013,B,6210246900130,48,M21024600002,48,N,SOLID,90003
M210246,90014,B,6210246900147,48,M21024600001,48,N,SOLID,90005
M210246,90015,B,6210246900154,48,M21024600004,48,N,SOLID,90007
M210246,90016,B,6210246900161,48,M21024600005,48,N,SOLID,90009
M240018,00001,H,6240018000010,1,M24001800001,1,N,SINGLE,
M240018,00002,H,6240018000027,1,M24001800002,1,N,SINGLE,
M240018,00003,H,6240018000034,1,M24001800003,1,N,SINGLE,
M240018,00004,H,6240018000041,1,M24001800004,1,N,SINGLE,
M240018,00005,H,6240018000058,1,M24001800005,1,N,SINGLE,
M240018,90001,BH,6240018900013,12,M24001800003,12,N,SOLID,00003
M240018,90002,BH,6240018900020,12,M24001800002,12,N,SOLID,00002
M240018,90003,BH,6240018900037,12,M24001800001,12,N,SOLID,00001
M240018,90004,BH,6240018900044,12,M24001800004,12,N,SOLID,00004
M240018,90005,BH,6240018900051,12,M24001800005,12,N,SOLID,00005
M240018,90006,BH,6240018900068,12,M24001800003,1,Y,PACK,
M240018,90006,BH,6240018900068,12,M24001800002,4,Y,PACK,
M240018,90006,BH,6240018900068,12,M24001800001,4,Y,PACK,
M240018,90006,BH,6240018900068,12,M24001800004,2,Y,PACK,
M240018,90006,BH,6240018900068,12,M24001800005,1,Y,PACK,
M240036,00001,BH,6240036000016,1,M24003600001,1,N,SINGLE,
M240036,00002,BH,6240036000023,1,M24003600002,1,N,SINGLE,
M240036,00003,BH,6240036000030,1,M24003600003,1,N,SINGLE,
M240036,00004,BH,6240036000047,1,M24003600004,1,N,SINGLE,
M240036,00005,BH,6240036000054,1,M24003600005,1,N,SINGLE,
M240036,90001,BH,6240036900019,10,M24003600003,10,N,SOLID,00003
M240036,90002,BH,6240036900026,10,M24003600002,10,N,SOLID,00002
M240036,90003,BH,6240036900033,10,M24003600001,10,N,SOLID,00001
M240036,90004,BH,6240036900040,10,M24003600004,10,N,SOLID,00004
M240036,90005,BH,6240036900057,10,M24003600005,10,N,SOLID,00005
M240036,90006,BH,6240036900064,10,M24003600003,1,Y,PACK,
M240036,90006,BH,6240036900064,10,M24003600002,3,Y,PACK,
M240036,90006,BH,6240036900064,10,M24003600001,3,Y,PACK,
M240036,90006,BH,6240036900064,10,M24003600004,2,Y,PACK,
M240036,90006,BH,6240036900064,10,M24003600005,1,Y,PACK,
M240039,00001,BH,6240039000013,1,M24003900001,1,N,SINGLE,
M240039,00002,BH,6240039000020,1,M24003900002,1,N,SINGLE,
M240039,00003,BH,6240039000037,1,M24003900003,1,N,SINGLE,
M240039,00004,BH,6240039000044,1,M24003900004,1,N,SINGLE,
M240039,00005,BH,6240039000051,1,M24003900005,1,N,SINGLE,
M240039,90001,BH,6240039900016,10,M24003900003,10,N,SOLID,00003
M240039,90002,BH,6240039900023,10,M24003900002,10,N,SOLID,00002
M240039,90003,BH,6240039900030,10,M24003900001,10,N,SOLID,00001
M240039,90004,BH,6240039900047,10,M24003900004,10,N,SOLID,00004
M240039,90005,BH,6240039900054,10,M24003900005,10,N,SOLID,00005
M240039,90006,BH,6240039900061,10,M24003900003,1,Y,PACK,
M240039,90006,BH,6240039900061,10,M24003900002,3,Y,PACK,
M240039,90006,BH,6240039900061,10,M24003900001,3,Y,PACK,
M240039,90006,BH,6240039900061,10,M24003900004,2,Y,PACK,
M240039,90006,BH,6240039900061,10,M24003900005,1,Y,PACK,
M240041,00001,BH,6240041000018,1,M24004100001,1,N,SINGLE,
M240041,00002,BH,6240041000025,1,M24004100002,1,N,SINGLE,
M240041,00003,BH,6240041000032,1,M24004100003,1,N,SINGLE,
M240041,00004,BH,6240041000049,1,M24004100004,1,N,SINGLE,
M240041,00005,BH,6240041000056,1,M24004100005,1,N,SINGLE,
M240041,90001,BH,6240041900011,12,M24004100003,12,N,SOLID,00003
M240041,90002,BH,6240041900028,12,M24004100002,12,N,SOLID,00002
M240041,90003,BH,6240041900035,12,M24004100001,12,N,SOLID,00001
M240041,90004,BH,6240041900042,12,M24004100004,12,N,SOLID,00004
M240041,90005,BH,6240041900059,12,M24004100005,12,N,SOLID,00005
M240041,90006,BH,6240041900066,12,M24004100003,1,Y,PACK,
M240041,90006,BH,6240041900066,12,M24004100002,4,Y,PACK,
M240041,90006,BH,6240041900066,12,M24004100001,4,Y,PACK,
M240041,90006,BH,6240041900066,12,M24004100004,2,Y,PACK,
M240041,90006,BH,6240041900066,12,M24004100005,1,Y,PACK,
M240042,00001,BH,6240042000017,1,M24004200001,1,N,SINGLE,
M240042,00002,BH,6240042000024,1,M24004200002,1,N,SINGLE,
M240042,00003,BH,6240042000031,1,M24004200003,1,N,SINGLE,
M240042,00004,BH,6240042000048,1,M24004200004,1,N,SINGLE,
M240042,00005,BH,6240042000055,1,M24004200005,1,N,SINGLE,
M240042,90001,BH,6240042900010,12,M24004200003,12,N,SOLID,00003
M240042,90002,BH,6240042900027,12,M24004200002,12,N,SOLID,00002
M240042,90003,BH,6240042900034,12,M24004200001,12,N,SOLID,00001
M240042,90004,BH,6240042900041,12,M24004200004,12,N,SOLID,00004
M240042,90005,BH,6240042900058,12,M24004200005,12,N,SOLID,00005
M240042,90006,BH,6240042900065,12,M24004200003,1,Y,PACK,
M240042,90006,BH,6240042900065,12,M24004200002,4,Y,PACK,
M240042,90006,BH,6240042900065,12,M24004200001,4,Y,PACK,
M240042,90006,BH,6240042900065,12,M24004200004,2,Y,PACK,
M240042,90006,BH,6240042900065,12,M24004200005,1,Y,PACK,
M240043,00001,BH,6240043000016,1,M24004300001,1,N,SINGLE,
M240043,00002,BH,6240043000023,1,M24004300002,1,N,SINGLE,
M240043,00003,BH,6240043000030,1,M24004300003,1,N,SINGLE,
M240043,00004,BH,6240043000047,1,M24004300004,1,N,SINGLE,
M240043,00005,BH,6240043000054,1,M24004300005,1,N,SINGLE,
M240043,90001,BH,6240043900019,12,M24004300003,12,N,SOLID,00003
M240043,90002,BH,6240043900026,12,M24004300002,12,N,SOLID,00002
M240043,90003,BH,6240043900033,12,M24004300001,12,N,SOLID,00001
M240043,90004,BH,6240043900040,12,M24004300004,12,N,SOLID,00004
M240043,90005,BH,6240043900057,12,M24004300005,12,N,SOLID,00005
M240043,90006,BH,6240043900064,12,M24004300003,1,Y,PACK,
M240043,90006,BH,6240043900064,12,M24004300002,4,Y,PACK,
M240043,90006,BH,6240043900064,12,M24004300001,4,Y,PACK,
M240043,90006,BH,6240043900064,12,M24004300004,2,Y,PACK,
M240043,90006,BH,6240043900064,12,M24004300005,1,Y,PACK,
M250033,00001,H,6250033000018,1,M25003300001,1,N,SINGLE,
M250033,00002,H,6250033000025,1,M25003300002,1,N,SINGLE,
M250033,00003,H,6250033000032,1,M25003300003,1,N,SINGLE,
M250033,00004,H,6250033000049,1,M25003300004,1,N,SINGLE,
M250033,00005,H,6250033000056,1,M25003300005,1,N,SINGLE,
M250033,00006,H,6250033000063,1,M25003300006,1,N,SINGLE,
M250033,90001,BH,6250033900011,20,M25003300003,20,N,SOLID,00003
M250033,90002,BH,6250033900028,20,M25003300002,20,N,SOLID,00002
M250033,90003,BH,6250033900035,20,M25003300001,20,N,SOLID,00001
M250033,90004,BH,6250033900042,20,M25003300004,20,N,SOLID,00004
M250033,90005,BH,6250033900059,20,M25003300005,20,N,SOLID,00005
M250033,90006,BH,6250033900066,20,M25003300006,20,N,SOLID,00006
M250033,90007,BH,6250033900073,20,M25003300003,1,Y,PACK,
M250033,90007,BH,6250033900073,20,M25003300002,6,Y,PACK,
M250033,90007,BH,6250033900073,20,M25003300001,6,Y,PACK,
M250033,90007,BH,6250033900073,20,M25003300004,4,Y,PACK,
M250033,90007,BH,6250033900073,20,M25003300005,1,Y,PACK,
M250033,90007,BH,6250033900073,20,M25003300006,2,Y,PACK,
M250039,00001,B,6250039000012,1,M25003900001,1,N,SINGLE,
M250039,00002,B,6250039000029,1,M25003900002,1,N,SINGLE,
M250039,00003,B,6250039000036,1,M25003900003,1,N,SINGLE,
M250039,00004,B,6250039000043,1,M25003900004,1,N,SINGLE,
M250039,00005,B,6250039000050,1,M25003900005,1,N,SINGLE,
M250039,90001,B,6250039900015,30,M25003900003,30,N,SOLID,00003
M250039,90002,B,6250039900022,30,M25003900002,30,N,SOLID,00002
M250039,90003,B,6250039900039,30,M25003900001,30,N,SOLID,00001
M250039,90004,B,6250039900046,30,M25003900004,30,N,SOLID,00004
M250039,90005,B,6250039900053,30,M25003900005,30,N,SOLID,00005
M250039,90006,B,6250039900060,20,M25003900003,1,Y,PACK,
M250039,90006,B,6250039900060,20,M25003900002,5,Y,PACK,
M250039,90006,B,6250039900060,20,M25003900001,7,Y,PACK,
M250039,90006,B,6250039900060,20,M25003900004,5,Y,PACK,
M250039,90006,B,6250039900060,20,M25003900005,2,Y,PACK,
M250058,00001,B,6250058000017,1,M25005800001,1,N,SINGLE,
M250058,00002,B,6250058000024,1,M25005800002,1,N,SINGLE,
M250058,00003,B,6250058000031,1,M25005800003,1,N,SINGLE,
M250058,00004,B,6250058000048,1,M25005800004,1,N,SINGLE,
M250058,00005,B,6250058000055,1,M25005800005,1,N,SINGLE,
M250058,00006,B,6250058000062,1,M25005800006,1,N,SINGLE,
M250058,90001,B,6250058900010,32,M25005800003,32,N,SOLID,00003
M250058,90002,B,6250058900027,32,M25005800002,32,N,SOLID,00002
M250058,90003,B,6250058900034,32,M25005800001,32,N,SOLID,00001
M250058,90004,B,6250058900041,32,M25005800004,32,N,SOLID,00004
M250058,90005,B,6250058900058,32,M25005800005,32,N,SOLID,00005
M250058,90006,B,6250058900065,32,M25005800006,32,N,SOLID,00006
M250058,90007,B,6250058900072,22,M25005800003,2,Y,PACK,
M250058,90007,B,6250058900072,22,M25005800002,6,Y,PACK,
M250058,90007,B,6250058900072,22,M25005800001,6,Y,PACK,
M250058,90007,B,6250058900072,22,M25005800004,5,Y,PACK,
M250058,90007,B,6250058900072,22,M25005800005,2,Y,PACK,
M250058,90007,B,6250058900072,22,M25005800006,1,Y,PACK,
M250059,00001,B,6250059000016,1,M25005900001,1,N,SINGLE,
M250059,00002,B,6250059000023,1,M25005900002,1,N,SINGLE,
M250059,00003,B,6250059000030,1,M25005900003,1,N,SINGLE,
M250059,00004,B,6250059000047,1,M25005900004,1,N,SINGLE,
M250059,00005,B,6250059000054,1,M25005900005,1,N,SINGLE,
M250059,00006,B,6250059000061,1,M25005900006,1,N,SINGLE,
M250059,90001,B,6250059900019,32,M25005900003,32,N,SOLID,00003
M250059,90002,B,6250059900026,32,M25005900002,32,N,SOLID,00002
M250059,90003,B,6250059900033,32,M25005900001,32,N,SOLID,00001
M250059,90004,B,6250059900040,32,M25005900004,32,N,SOLID,00004
M250059,90005,B,6250059900057,32,M25005900005,32,N,SOLID,00005
M250059,90006,B,6250059900064,32,M25005900006,32,N,SOLID,00006
M250059,90007,B,6250059900071,22,M25005900003,2,Y,PACK,
M250059,90007,B,6250059900071,22,M25005900002,6,Y,PACK,
M250059,90007,B,6250059900071,22,M25005900001,6,Y,PACK,
M250059,90007,B,6250059900071,22,M25005900004,5,Y,PACK,
M250059,90007,B,6250059900071,22,M25005900005,2,Y,PACK,
M250059,90007,B,6250059900071,22,M25005900006,1,Y,PACK,
M250067,00001,B,6250067000015,1,M25006700001,1,N,SINGLE,
M250067,00002,B,6250067000022,1,M25006700002,1,N,SINGLE,
M250067,00003,B,6250067000039,1,M25006700003,1,N,SINGLE,
M250067,00004,B,6250067000046,1,M25006700004,1,N,SINGLE,
M250067,00005,B,6250067000053,1,M25006700005,1,N,SINGLE,
M250067,90001,B,6250067900018,28,M25006700003,28,N,SOLID,00003
M250067,90002,B,6250067900025,28,M25006700002,28,N,SOLID,00002
M250067,90003,B,6250067900032,28,M25006700001,28,N,SOLID,00001
M250067,90004,B,6250067900049,28,M25006700004,28,N,SOLID,00004
M250067,90005,B,6250067900056,28,M25006700005,28,N,SOLID,00005
M250067,90006,B,6250067900063,21,M25006700003,3,Y,PACK,
M250067,90006,B,6250067900063,21,M25006700002,7,Y,PACK,
M250067,90006,B,6250067900063,21,M25006700001,6,Y,PACK,
M250067,90006,B,6250067900063,21,M25006700004,4,Y,PACK,
M250067,90006,B,6250067900063,21,M25006700005,1,Y,PACK,
M250067,90007,B,6250067900070,18,M25006700003,18,N,SOLID,00003
M250067,90008,B,6250067900087,18,M25006700002,18,N,SOLID,00002
M250067,90009,B,6250067900094,18,M25006700001,18,N,SOLID,00001
M250067,90010,B,6250067900100,18,M25006700004,18,N,SOLID,00004
M250067,90011,B,6250067900117,18,M25006700005,18,N,SOLID,00005
M250068,00001,H,6250068000014,1,M25006800001,1,N,SINGLE,
M250068,00002,H,6250068000021,1,M25006800002,1,N,SINGLE,
M250068,00003,H,6250068000038,1,M25006800003,1,N,SINGLE,
M250068,00004,H,6250068000045,1,M25006800004,1,N,SINGLE,
M250068,00005,H,6250068000052,1,M25006800005,1,N,SINGLE,
M250068,00006,H,6250068000069,1,M25006800006,1,N,SINGLE,
M250068,90001,BH,6250068900017,20,M25006800003,20,N,SOLID,00003
M250068,90002,BH,6250068900024,20,M25006800002,20,N,SOLID,00002
M250068,90003,BH,6250068900031,20,M25006800001,20,N,SOLID,00001
M250068,90004,BH,6250068900048,20,M25006800004,20,N,SOLID,00004
M250068,90005,BH,6250068900055,20,M25006800005,20,N,SOLID,00005
M250068,90006,BH,6250068900062,20,M25006800006,20,N,SOLID,00006
M250068,90007,BH,6250068900079,20,M25006800003,1,Y,PACK,
M250068,90007,BH,6250068900079,20,M25006800002,6,Y,PACK,
M250068,90007,BH,6250068900079,20,M25006800001,6,Y,PACK,
M250068,90007,BH,6250068900079,20,M25006800004,4,Y,PACK,
M250068,90007,BH,6250068900079,20,M25006800005,2,Y,PACK,
