ItemNo,LocationCode,ClsQuantity,SoldQuantity,UnitCost,UnitPrice,SeasonCode,DivisionCode,ItemCategoryCode,ItemProductGroup,ItemFamilyCode,GroupeFamille,LineCode7,OfferPrice,ProductGroupDesc
604169,4728,2.00000000000000000000,10.00000000000000000000,8.50400000000000000000,17.75000000000000000000,62,5,56,5601,5752,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
604192,4728,3.00000000000000000000,11.00000000000000000000,9.04000000000000000000,22.00000000000000000000,62,5,54,5405,5505,5430,,11.00000000000000000000,DECORATION
604225,4728,7.00000000000000000000,17.00000000000000000000,3.23579000000000000000,6.75000000000000000000,62,5,56,5600,5728,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604226,4728,16.00000000000000000000,19.00000000000000000000,2.81938000000000000000,6.75000000000000000000,62,5,56,5600,5728,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604227,4728,6.00000000000000000000,18.00000000000000000000,3.31182000000000000000,6.75000000000000000000,62,5,56,5600,5728,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604239,4728,69.00000000000000000000,123.00000000000000000000,2.12187000000000000000,5.50000000000000000000,62,5,54,5405,5514,5432,,0.00000000000000000000,DECORATION
604253,4728,22.00000000000000000000,39.00000000000000000000,2.78189000000000000000,6.75000000000000000000,62,5,54,5406,5530,5440,,0.00000000000000000000,CLEANING-LAUNDRY
604305,4728,21.00000000000000000000,23.00000000000000000000,1.26667000000000000000,3.50000000000000000000,62,5,56,5600,5727,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604307,4728,5.00000000000000000000,4.00000000000000000000,6.51600000000000000000,14.50000000000000000000,62,5,56,5600,5729,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604324,4728,51.00000000000000000000,107.00000000000000000000,0.85989000000000000000,2.25000000000000000000,62,5,54,5404,5485,5424,,0.00000000000000000000,KITCHEN
604325,4728,159.00000000000000000000,30.00000000000000000000,0.86920000000000000000,2.25000000000000000000,62,5,54,5404,5485,5424,,0.00000000000000000000,KITCHEN
604326,4728,48.00000000000000000000,48.00000000000000000000,1.99573000000000000000,5.50000000000000000000,62,5,54,5404,5491,5424,,0.00000000000000000000,KITCHEN
604330,4728,0.00000000000000000000,49.00000000000000000000,0.61167000000000000000,1.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604331,4728,0.00000000000000000000,62.00000000000000000000,0.79200000000000000000,2.25000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604332,4728,1.00000000000000000000,48.00000000000000000000,1.06333000000000000000,2.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604333,4728,1.00000000000000000000,46.00000000000000000000,1.36471000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604334,4728,12.00000000000000000000,22.00000000000000000000,1.45333000000000000000,4.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604335,4728,11.00000000000000000000,26.00000000000000000000,2.17075000000000000000,5.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604336,4728,17.00000000000000000000,14.00000000000000000000,3.22702000000000000000,7.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604337,4728,10.00000000000000000000,9.00000000000000000000,6.09600000000000000000,14.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604338,4728,0.00000000000000000000,46.00000000000000000000,0.61000000000000000000,1.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604339,4728,0.00000000000000000000,47.00000000000000000000,0.87000000000000000000,2.25000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604340,4728,0.00000000000000000000,60.00000000000000000000,1.15000000000000000000,2.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604341,4728,0.00000000000000000000,47.00000000000000000000,1.33833000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604342,4728,0.00000000000000000000,47.00000000000000000000,1.44000000000000000000,4.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604343,4728,7.00000000000000000000,28.00000000000000000000,2.16421000000000000000,5.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604344,4728,15.00000000000000000000,19.00000000000000000000,3.25643000000000000000,7.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604345,4728,17.00000000000000000000,8.00000000000000000000,6.13862000000000000000,14.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604346,4728,2.00000000000000000000,31.00000000000000000000,0.61857000000000000000,1.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604347,4728,3.00000000000000000000,81.00000000000000000000,0.82556000000000000000,2.25000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604348,4728,0.00000000000000000000,34.00000000000000000000,1.07000000000000000000,2.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604349,4728,0.00000000000000000000,48.00000000000000000000,1.35778000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604350,4728,4.00000000000000000000,23.00000000000000000000,1.46837000000000000000,4.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604351,4728,14.00000000000000000000,20.00000000000000000000,2.16727000000000000000,5.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604352,4728,19.00000000000000000000,13.00000000000000000000,3.26694000000000000000,7.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604353,4728,16.00000000000000000000,0.00000000000000000000,5.99743000000000000000,14.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604429,4728,10.00000000000000000000,2.00000000000000000000,6.99313000000000000000,22.00000000000000000000,62,5,56,5600,5723,5605,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604431,4728,12.00000000000000000000,0.00000000000000000000,9.95292000000000000000,22.00000000000000000000,62,5,56,5600,5723,5605,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604563,4728,13.00000000000000000000,10.00000000000000000000,1.53276000000000000000,4.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604564,4728,17.00000000000000000000,1.00000000000000000000,1.55029000000000000000,4.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604565,4728,4.00000000000000000000,14.00000000000000000000,2.23154000000000000000,5.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604566,4728,10.00000000000000000000,8.00000000000000000000,2.26000000000000000000,5.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604567,4728,0.00000000000000000000,23.00000000000000000000,3.10875000000000000000,7.75000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604568,4728,8.00000000000000000000,10.00000000000000000000,3.06400000000000000000,7.75000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604569,4728,5.00000000000000000000,43.00000000000000000000,0.80459000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604570,4728,2.00000000000000000000,22.00000000000000000000,0.87905000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604571,4728,2.00000000000000000000,58.00000000000000000000,0.78159000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604572,4728,20.00000000000000000000,16.00000000000000000000,0.81327000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604573,4728,0.00000000000000000000,12.00000000000000000000,0.78500000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604574,4728,0.00000000000000000000,35.00000000000000000000,0.82778000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604575,4728,3.00000000000000000000,45.00000000000000000000,0.81176000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604576,4728,5.00000000000000000000,67.00000000000000000000,0.89125000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604577,4728,13.00000000000000000000,58.00000000000000000000,0.79655000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604578,4728,13.00000000000000000000,23.00000000000000000000,0.81651000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604580,4728,0.00000000000000000000,48.00000000000000000000,0.84500000000000000000,2.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604581,4728,7.00000000000000000000,29.00000000000000000000,1.78893000000000000000,4.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604582,4728,7.00000000000000000000,41.00000000000000000000,1.96474000000000000000,4.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604583,4728,3.00000000000000000000,33.00000000000000000000,1.77429000000000000000,4.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604584,4728,6.00000000000000000000,18.00000000000000000000,5.54857000000000000000,13.25000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604585,4728,11.00000000000000000000,37.00000000000000000000,2.98524000000000000000,7.75000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604586,4728,11.00000000000000000000,37.00000000000000000000,2.42179000000000000000,6.25000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604587,4728,8.00000000000000000000,34.00000000000000000000,5.17036000000000000000,12.25000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604588,4728,0.00000000000000000000,14.00000000000000000000,16.76125000000000000000,36.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604589,4728,7.00000000000000000000,20.00000000000000000000,8.22300000000000000000,20.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604591,4728,4.00000000000000000000,20.00000000000000000000,3.24563000000000000000,7.75000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604592,4728,7.00000000000000000000,65.00000000000000000000,1.28438000000000000000,3.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604593,4728,11.00000000000000000000,26.00000000000000000000,1.41474000000000000000,3.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604594,4728,1.00000000000000000000,23.00000000000000000000,1.41222000000000000000,3.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604595,4728,14.00000000000000000000,44.00000000000000000000,1.37341000000000000000,3.50000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
604600,4728,5.00000000000000000000,18.00000000000000000000,1.74217000000000000000,4.50000000000000000000,62,5,54,5412,5627,5470,,0.00000000000000000000,BATHROOM
604602,4728,2.00000000000000000000,6.00000000000000000000,3.59933000000000000000,9.00000000000000000000,62,5,54,5412,5627,5470,,0.00000000000000000000,BATHROOM
604604,4728,0.00000000000000000000,35.00000000000000000000,1.14600000000000000000,3.00000000000000000000,62,5,54,5412,5627,5470,,0.00000000000000000000,BATHROOM
604611,4728,7.00000000000000000000,5.00000000000000000000,3.35412000000000000000,9.00000000000000000000,62,5,54,5412,5628,5470,,0.00000000000000000000,BATHROOM
604613,4728,6.00000000000000000000,6.00000000000000000000,4.54133000000000000000,13.25000000000000000000,62,5,54,5412,5628,5470,,0.00000000000000000000,BATHROOM
604615,4728,6.00000000000000000000,18.00000000000000000000,1.18000000000000000000,3.00000000000000000000,62,5,54,5412,5629,5470,,0.00000000000000000000,BATHROOM
604622,4728,1.00000000000000000000,23.00000000000000000000,1.40087000000000000000,3.50000000000000000000,62,5,54,5412,5629,5470,,0.00000000000000000000,BATHROOM
604625,4728,0.00000000000000000000,24.00000000000000000000,3.03320000000000000000,7.75000000000000000000,62,5,54,5412,5631,5470,,0.00000000000000000000,BATHROOM
604628,4728,10.00000000000000000000,8.00000000000000000000,7.04250000000000000000,16.50000000000000000000,62,5,54,5412,5631,5470,,0.00000000000000000000,BATHROOM
604631,4728,1.00000000000000000000,17.00000000000000000000,2.99444000000000000000,7.75000000000000000000,62,5,54,5412,5633,5470,,0.00000000000000000000,BATHROOM
604632,4728,2.00000000000000000000,16.00000000000000000000,3.41833000000000000000,9.00000000000000000000,62,5,54,5412,5633,5470,,0.00000000000000000000,BATHROOM
604635,4728,8.00000000000000000000,16.00000000000000000000,1.83467000000000000000,4.50000000000000000000,62,5,54,5412,5634,5470,,0.00000000000000000000,BATHROOM
604637,4728,0.00000000000000000000,11.00000000000000000000,17.19556000000000000000,36.50000000000000000000,62,5,54,5412,5635,5470,,0.00000000000000000000,BATHROOM
604638,4728,0.00000000000000000000,17.00000000000000000000,15.93250000000000000000,33.00000000000000000000,62,5,54,5412,5635,5470,,0.00000000000000000000,BATHROOM
604654,4728,1.00000000000000000000,14.00000000000000000000,8.27250000000000000000,17.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604655,4728,3.00000000000000000000,17.00000000000000000000,6.88333000000000000000,16.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604662,4728,0.00000000000000000000,2.00000000000000000000,4.92000000000000000000,11.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604663,4728,0.00000000000000000000,42.00000000000000000000,2.34333000000000000000,5.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604664,4728,0.00000000000000000000,2.00000000000000000000,4.91000000000000000000,11.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604665,4728,1.00000000000000000000,35.00000000000000000000,1.45000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604666,4728,0.00000000000000000000,2.00000000000000000000,1.26000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604667,4728,1.00000000000000000000,28.00000000000000000000,1.30500000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604668,4728,1.00000000000000000000,0.00000000000000000000,1.26000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,1.75000000000000000000,BATHROOM
604674,4728,0.00000000000000000000,2.00000000000000000000,3.96000000000000000000,9.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604675,4728,0.00000000000000000000,41.00000000000000000000,2.16000000000000000000,4.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604676,4728,0.00000000000000000000,2.00000000000000000000,3.96000000000000000000,9.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604677,4728,1.00000000000000000000,36.00000000000000000000,1.12000000000000000000,2.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604678,4728,0.00000000000000000000,1.00000000000000000000,0.96000000000000000000,2.75000000000000000000,62,5,54,5412,5636,5470,,1.25000000000000000000,BATHROOM
604679,4728,8.00000000000000000000,22.00000000000000000000,1.01273000000000000000,2.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604680,4728,2.00000000000000000000,2.00000000000000000000,0.96000000000000000000,2.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604683,4728,0.00000000000000000000,6.00000000000000000000,0.97000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604684,4728,0.00000000000000000000,41.00000000000000000000,1.62000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,1.75000000000000000000,BATHROOM
604685,4728,0.00000000000000000000,7.00000000000000000000,0.87000000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604686,4728,3.00000000000000000000,35.00000000000000000000,0.88500000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604687,4728,1.00000000000000000000,1.00000000000000000000,0.76000000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604688,4728,7.00000000000000000000,24.00000000000000000000,0.80111000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604689,4728,4.00000000000000000000,0.00000000000000000000,0.76000000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604690,4728,0.00000000000000000000,2.00000000000000000000,5.92000000000000000000,13.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604691,4728,0.00000000000000000000,2.00000000000000000000,5.93000000000000000000,13.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604692,4728,1.00000000000000000000,33.00000000000000000000,1.32500000000000000000,3.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604694,4728,8.00000000000000000000,27.00000000000000000000,1.02786000000000000000,2.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604696,4728,8.00000000000000000000,28.00000000000000000000,0.80714000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604700,4728,12.00000000000000000000,4.00000000000000000000,4.39152000000000000000,11.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
604704,4728,0.00000000000000000000,11.00000000000000000000,8.41167000000000000000,20.00000000000000000000,62,5,54,5412,5637,5472,,0.00000000000000000000,BATHROOM
604705,4728,7.00000000000000000000,1.00000000000000000000,11.42364000000000000000,27.50000000000000000000,62,5,54,5412,5637,5472,,0.00000000000000000000,BATHROOM
604707,4728,7.00000000000000000000,5.00000000000000000000,4.71650000000000000000,12.25000000000000000000,62,5,54,5412,5637,5472,,0.00000000000000000000,BATHROOM
604709,4728,0.00000000000000000000,42.00000000000000000000,3.64000000000000000000,9.00000000000000000000,62,5,54,5412,5638,5472,,0.00000000000000000000,BATHROOM
604712,4728,6.00000000000000000000,17.00000000000000000000,2.02308000000000000000,5.25000000000000000000,62,5,54,5412,5638,5472,,0.00000000000000000000,BATHROOM
604714,4728,12.00000000000000000000,0.00000000000000000000,2.69333000000000000000,7.75000000000000000000,62,5,54,5412,5639,5472,,0.00000000000000000000,BATHROOM
604716,4728,4.00000000000000000000,8.00000000000000000000,4.12273000000000000000,10.00000000000000000000,62,5,54,5412,5639,5472,,0.00000000000000000000,BATHROOM
604717,4728,8.00000000000000000000,2.00000000000000000000,5.16944000000000000000,12.25000000000000000000,62,5,54,5412,5639,5472,,0.00000000000000000000,BATHROOM
604740,4728,43.00000000000000000000,156.00000000000000000000,0.69782000000000000000,2.25000000000000000000,62,5,54,5407,5556,5446,,0.00000000000000000000,CASH DESK AREA
604741,4728,28.00000000000000000000,132.00000000000000000000,0.53481000000000000000,1.25000000000000000000,62,5,54,5407,5556,5446,,0.00000000000000000000,CASH DESK AREA
604743,4728,49.00000000000000000000,99.00000000000000000000,0.31800000000000000000,1.00000000000000000000,62,5,54,5407,5556,5446,,0.00000000000000000000,CASH DESK AREA
604746,4728,0.00000000000000000000,6.00000000000000000000,1.12000000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604747,4728,11.00000000000000000000,7.00000000000000000000,1.14727000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604748,4728,6.00000000000000000000,12.00000000000000000000,1.14667000000000000000,3.50000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604749,4728,0.00000000000000000000,18.00000000000000000000,2.17909000000000000000,5.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604750,4728,0.00000000000000000000,29.00000000000000000000,2.17000000000000000000,5.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604751,4728,7.00000000000000000000,11.00000000000000000000,1.85105000000000000000,5.00000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604753,4728,0.00000000000000000000,12.00000000000000000000,2.70667000000000000000,6.75000000000000000000,62,5,54,5405,5833,5432,,0.00000000000000000000,DECORATION
604765,4728,0.00000000000000000000,1.00000000000000000000,8.27500000000000000000,15.50000000000000000000,62,5,56,5601,5745,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
604857,4728,10.00000000000000000000,3.00000000000000000000,2.70750000000000000000,5.50000000000000000000,62,5,56,5600,5830,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604908,4728,16.00000000000000000000,116.00000000000000000000,1.35291000000000000000,3.50000000000000000000,62,5,56,5600,5728,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
604974,4728,85.00000000000000000000,25.00000000000000000000,0.60304000000000000000,2.25000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604976,4728,7.00000000000000000000,28.00000000000000000000,0.59483000000000000000,1.75000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604978,4728,48.00000000000000000000,47.00000000000000000000,0.76802000000000000000,2.25000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604979,4728,0.00000000000000000000,47.00000000000000000000,0.95000000000000000000,2.25000000000000000000,62,5,54,5407,5570,5450,,1.00000000000000000000,CASH DESK AREA
604983,4728,61.00000000000000000000,81.00000000000000000000,1.43484000000000000000,4.50000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604984,4728,11.00000000000000000000,37.00000000000000000000,1.49667000000000000000,4.50000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604989,4728,13.00000000000000000000,11.00000000000000000000,2.58800000000000000000,6.75000000000000000000,62,5,54,5407,5570,5450,,0.00000000000000000000,CASH DESK AREA
604990,4728,4.00000000000000000000,1.00000000000000000000,2.58500000000000000000,6.75000000000000000000,62,5,54,5411,5607,5464,,0.00000000000000000000,LEISURE ACTIVITIES
605021,4728,5.00000000000000000000,7.00000000000000000000,0.80611000000000000000,2.25000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605022,4728,1.00000000000000000000,9.00000000000000000000,0.79333000000000000000,2.25000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605023,4728,1.00000000000000000000,16.00000000000000000000,0.79125000000000000000,2.25000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605024,4728,8.00000000000000000000,2.00000000000000000000,1.19593000000000000000,3.50000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605025,4728,8.00000000000000000000,2.00000000000000000000,1.20579000000000000000,3.50000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605026,4728,5.00000000000000000000,5.00000000000000000000,1.22250000000000000000,3.50000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605031,4728,2.00000000000000000000,18.00000000000000000000,1.62667000000000000000,4.50000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605035,4728,1.00000000000000000000,16.00000000000000000000,1.72750000000000000000,4.50000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605040,4728,0.00000000000000000000,50.00000000000000000000,1.16500000000000000000,2.75000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605042,4728,0.00000000000000000000,10.00000000000000000000,5.10000000000000000000,11.00000000000000000000,78,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605045,4728,1.00000000000000000000,69.00000000000000000000,0.98000000000000000000,2.25000000000000000000,81,5,55,5500,5646,5508,,0.00000000000000000000,GARDEN
605059,4728,1.00000000000000000000,8.00000000000000000000,6.44429000000000000000,16.50000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605061,4728,0.00000000000000000000,4.00000000000000000000,3.39125000000000000000,7.75000000000000000000,81,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605065,4728,3.00000000000000000000,7.00000000000000000000,1.19667000000000000000,3.50000000000000000000,81,5,55,5500,5645,5506,,0.00000000000000000000,GARDEN
605068,4728,5.00000000000000000000,6.00000000000000000000,5.20353000000000000000,11.00000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605088,4728,26.00000000000000000000,22.00000000000000000000,4.11898000000000000000,10.00000000000000000000,62,5,54,5406,5553,5444,,0.00000000000000000000,CLEANING-LAUNDRY
605103,4728,5.00000000000000000000,16.00000000000000000000,1.80600000000000000000,4.50000000000000000000,81,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605105,4728,1.00000000000000000000,38.00000000000000000000,1.70333000000000000000,3.50000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605108,4728,4.00000000000000000000,20.00000000000000000000,0.95250000000000000000,2.25000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605110,4728,0.00000000000000000000,6.00000000000000000000,6.55333000000000000000,14.50000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605111,4728,24.00000000000000000000,26.00000000000000000000,1.48265000000000000000,3.50000000000000000000,78,5,55,5500,5644,5504,,0.00000000000000000000,GARDEN
605113,4728,0.00000000000000000000,7.00000000000000000000,0.84000000000000000000,2.25000000000000000000,78,5,55,5500,5646,5508,,0.00000000000000000000,GARDEN
605114,4728,4.00000000000000000000,8.00000000000000000000,0.94462000000000000000,2.75000000000000000000,78,5,55,5500,5646,5508,,0.00000000000000000000,GARDEN
605121,4728,16.00000000000000000000,2.00000000000000000000,12.41345000000000000000,22.00000000000000000000,62,5,56,5603,5769,5640,,0.00000000000000000000,BATHROOM HOUSEHOLD LINEN
605193,4728,0.00000000000000000000,23.00000000000000000000,0.59000000000000000000,1.50000000000000000000,62,5,54,5401,5419,5406,,0.00000000000000000000,TABLEWARE
605207,4728,0.00000000000000000000,38.00000000000000000000,0.83000000000000000000,3.50000000000000000000,62,5,54,5405,5526,5438,,0.00000000000000000000,DECORATION
605210,4728,0.00000000000000000000,12.00000000000000000000,3.98500000000000000000,10.00000000000000000000,62,5,54,5405,5512,5432,,5.00000000000000000000,DECORATION
605212,4728,0.00000000000000000000,3.00000000000000000000,2.93000000000000000000,7.75000000000000000000,62,5,56,5602,5760,5635,,0.00000000000000000000,KITCHEN HOUSEHOLD LINEN
605228,4728,17.00000000000000000000,30.00000000000000000000,2.84000000000000000000,6.75000000000000000000,62,5,56,5600,5728,5610,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
605229,4728,4.00000000000000000000,8.00000000000000000000,6.33179000000000000000,22.00000000000000000000,62,5,56,5600,5719,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
605238,4728,34.00000000000000000000,13.00000000000000000000,6.07420000000000000000,14.50000000000000000000,81,5,55,5502,5656,5518,,0.00000000000000000000,OUTDOORS
605239,4728,0.00000000000000000000,25.00000000000000000000,5.37933000000000000000,14.50000000000000000000,78,5,55,5502,5656,5518,,0.00000000000000000000,OUTDOORS
